t,AntennaId,EventCode,PhoneId,x,y,TileId
0,17,0,64,670.980719,9079.943553,361
60,17,2,64,670.980719,9079.943553,361
120,17,2,64,670.980719,9079.943553,361
180,17,2,64,670.980719,9079.943553,361
240,17,2,64,670.980719,9079.943553,361
300,17,2,64,670.980719,9079.943553,361
360,17,2,64,670.980719,9079.943553,361
420,17,2,64,670.980719,9079.943553,361
480,17,2,64,670.980719,9079.943553,361
540,17,2,64,670.980719,9079.943553,361
600,17,2,64,670.980719,9079.943553,361
660,17,2,64,670.980719,9079.943553,361
720,17,2,64,670.980719,9079.943553,361
780,17,2,64,670.980719,9079.943553,361
840,17,2,64,670.980719,9079.943553,361
900,17,2,64,670.980719,9079.943553,361
960,17,2,64,670.980719,9079.943553,361
1020,17,2,64,670.980719,9079.943553,361
1080,17,2,64,670.980719,9079.943553,361
1140,17,2,64,670.980719,9079.943553,361
1200,17,2,64,670.980719,9079.943553,361
1260,17,2,64,670.980719,9079.943553,361
1320,17,2,64,670.980719,9079.943553,361
1380,17,2,64,670.980719,9079.943553,361
1440,17,2,64,670.980719,9079.943553,361
1500,17,2,64,670.980719,9079.943553,361
1560,17,2,64,670.980719,9079.943553,361
1620,17,2,64,670.980719,9079.943553,361
1680,17,2,64,670.980719,9079.943553,361
1740,17,2,64,670.980719,9079.943553,361
1800,17,2,64,670.980719,9079.943553,361
1860,17,2,64,670.980719,9079.943553,361
1920,17,2,64,670.980719,9079.943553,361
1980,17,2,64,670.980719,9079.943553,361
2040,17,2,64,670.980719,9079.943553,361
2100,17,2,64,670.980719,9079.943553,361
2160,17,2,64,670.980719,9079.943553,361
2220,17,2,64,670.980719,9079.943553,361
2280,17,2,64,670.980719,9079.943553,361
2340,17,2,64,670.980719,9079.943553,361
2400,17,2,64,670.980719,9079.943553,361
2460,17,2,64,670.980719,9079.943553,361
2520,17,2,64,670.980719,9079.943553,361
2580,17,2,64,670.980719,9079.943553,361
2640,17,2,64,670.980719,9079.943553,361
2700,17,2,64,670.980719,9079.943553,361
2760,17,2,64,670.980719,9079.943553,361
2820,17,2,64,670.980719,9079.943553,361
2880,17,2,64,670.980719,9079.943553,361
2940,17,2,64,670.980719,9079.943553,361
3000,17,2,64,670.980719,9079.943553,361
3060,17,2,64,670.980719,9079.943553,361
3120,17,2,64,670.980719,9079.943553,361
3180,17,2,64,670.980719,9079.943553,361
3240,17,2,64,670.980719,9079.943553,361
3300,17,2,64,670.980719,9079.943553,361
3360,17,2,64,670.980719,9079.943553,361
3420,17,2,64,670.980719,9079.943553,361
3480,17,2,64,670.980719,9079.943553,361
3540,17,2,64,670.980719,9079.943553,361
3600,17,2,64,670.980719,9079.943553,361
3660,17,2,64,670.980719,9079.943553,361
3720,17,2,64,670.980719,9079.943553,361
3780,17,2,64,670.980719,9079.943553,361
3840,17,2,64,670.980719,9079.943553,361
3900,17,2,64,670.980719,9079.943553,361
3960,17,2,64,670.980719,9079.943553,361
4020,17,2,64,670.980719,9079.943553,361
4080,17,2,64,670.980719,9079.943553,361
4140,17,2,64,670.980719,9079.943553,361
4200,17,2,64,670.980719,9079.943553,361
4260,17,2,64,670.980719,9079.943553,361
4320,17,2,64,670.980719,9079.943553,361
4380,17,2,64,670.980719,9079.943553,361
4440,17,2,64,670.980719,9079.943553,361
4500,17,2,64,670.980719,9079.943553,361
4560,17,2,64,670.980719,9079.943553,361
4620,17,2,64,670.980719,9079.943553,361
4680,17,2,64,670.980719,9079.943553,361
4740,17,2,64,670.980719,9079.943553,361
4800,17,2,64,670.980719,9079.943553,361
4860,17,2,64,670.980719,9079.943553,361
4920,17,2,64,670.980719,9079.943553,361
4980,17,2,64,670.980719,9079.943553,361
5040,17,2,64,670.980719,9079.943553,361
5100,17,2,64,670.980719,9079.943553,361
5160,17,2,64,670.980719,9079.943553,361
5220,17,2,64,670.980719,9079.943553,361
5280,17,2,64,670.980719,9079.943553,361
5340,17,2,64,670.980719,9079.943553,361
5400,17,2,64,670.980719,9079.943553,361
5460,17,2,64,670.980719,9079.943553,361
5520,17,2,64,670.980719,9079.943553,361
5580,17,2,64,670.980719,9079.943553,361
5640,17,2,64,670.980719,9079.943553,361
5700,17,2,64,670.980719,9079.943553,361
5760,17,2,64,670.980719,9079.943553,361
5820,17,2,64,670.980719,9079.943553,361
5880,17,2,64,670.980719,9079.943553,361
5940,17,2,64,670.980719,9079.943553,361
6000,17,2,64,670.980719,9079.943553,361
6060,17,2,64,670.980719,9079.943553,361
6120,17,2,64,670.980719,9079.943553,361
6180,17,2,64,670.980719,9079.943553,361
6240,17,2,64,670.980719,9079.943553,361
6300,17,2,64,670.980719,9079.943553,361
6360,17,2,64,670.980719,9079.943553,361
6420,17,2,64,670.980719,9079.943553,361
6480,17,2,64,670.980719,9079.943553,361
6540,17,2,64,670.980719,9079.943553,361
6600,17,2,64,670.980719,9079.943553,361
6660,17,2,64,670.980719,9079.943553,361
6720,17,2,64,670.980719,9079.943553,361
6780,17,2,64,670.980719,9079.943553,361
6840,17,2,64,670.980719,9079.943553,361
6900,17,2,64,670.980719,9079.943553,361
6960,17,2,64,670.980719,9079.943553,361
7020,17,2,64,670.980719,9079.943553,361
7080,17,2,64,670.980719,9079.943553,361
7140,17,2,64,670.980719,9079.943553,361
