t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
693,6,0,618,3G,1,4400.000000,4900.000000,777
694,6,1,618,3G,1,4400.000000,4950.000000,777
714,6,0,618,3G,1,4350.000000,4950.000000,777
715,6,2,618,3G,0,4350.000000,4900.000000,777
716,6,2,618,3G,0,4350.000000,4850.000000,777
717,6,2,618,3G,0,4400.000000,4850.000000,777
718,6,2,618,3G,0,4400.000000,4800.000000,777
719,6,2,618,3G,0,4400.000000,4750.000000,737
720,6,2,618,3G,0,4450.000000,4750.000000,737
721,6,2,618,3G,0,4450.000000,4800.000000,777
722,6,2,618,3G,1,4500.000000,4800.000000,777
723,6,2,618,3G,1,4500.000000,4750.000000,737
724,6,2,618,3G,1,4550.000000,4750.000000,738
725,6,2,618,3G,1,4550.000000,4700.000000,738
726,6,2,618,3G,0,4500.000000,4700.000000,737
727,6,2,618,3G,1,4500.000000,4750.000000,737
728,6,2,618,3G,0,4500.000000,4700.000000,737
729,6,2,618,3G,0,4500.000000,4650.000000,737
730,6,2,618,3G,0,4500.000000,4600.000000,737
731,6,2,618,3G,0,4500.000000,4650.000000,737
732,6,2,618,3G,0,4450.000000,4650.000000,737
733,6,2,618,3G,0,4400.000000,4650.000000,737
734,6,2,618,3G,0,4350.000000,4650.000000,737
735,6,2,618,3G,0,4300.000000,4650.000000,737
736,6,2,618,3G,0,4350.000000,4650.000000,737
737,6,2,618,3G,0,4350.000000,4600.000000,737
738,6,2,618,3G,0,4350.000000,4650.000000,737
739,6,2,618,3G,0,4350.000000,4700.000000,737
740,6,2,618,3G,0,4300.000000,4700.000000,737
741,6,2,618,3G,0,4300.000000,4750.000000,737
742,6,2,618,3G,0,4350.000000,4750.000000,737
743,6,2,618,3G,0,4350.000000,4700.000000,737
744,6,2,618,3G,0,4300.000000,4700.000000,737
745,6,2,618,3G,0,4300.000000,4750.000000,737
746,6,2,618,3G,0,4250.000000,4750.000000,736
747,6,2,618,3G,0,4200.000000,4750.000000,736
748,6,2,618,3G,0,4200.000000,4800.000000,776
749,6,2,618,3G,0,4250.000000,4800.000000,776
750,6,2,618,3G,0,4250.000000,4850.000000,776
751,6,2,618,3G,0,4250.000000,4800.000000,776
752,6,2,618,3G,0,4250.000000,4850.000000,776
753,6,2,618,3G,0,4250.000000,4900.000000,776
754,6,2,618,3G,0,4200.000000,4900.000000,776
755,6,2,618,3G,0,4150.000000,4900.000000,776
756,6,2,618,3G,0,4100.000000,4900.000000,776
757,6,2,618,3G,0,4150.000000,4900.000000,776
758,6,2,618,3G,0,4150.000000,4950.000000,776
759,6,2,618,3G,0,4150.000000,4900.000000,776
760,6,2,618,3G,0,4150.000000,4950.000000,776
761,6,2,618,3G,0,4100.000000,4950.000000,776
762,6,2,618,3G,0,4100.000000,5000.000000,776
763,6,2,618,3G,0,4150.000000,5000.000000,776
764,6,2,618,3G,0,4100.000000,5000.000000,776
765,6,2,618,3G,0,4150.000000,5000.000000,776
766,6,2,618,3G,0,4150.000000,4950.000000,776
767,6,2,618,3G,0,4150.000000,5000.000000,776
768,6,2,618,3G,1,4150.000000,5050.000000,816
769,6,2,618,3G,1,4100.000000,5050.000000,816
770,6,2,618,3G,1,4150.000000,5050.000000,816
771,6,2,618,3G,1,4100.000000,5050.000000,816
772,6,2,618,3G,1,4150.000000,5050.000000,816
773,6,2,618,3G,1,4150.000000,5100.000000,816
774,6,2,618,3G,1,4150.000000,5150.000000,816
775,6,2,618,3G,1,4150.000000,5100.000000,816
776,6,2,618,3G,1,4100.000000,5100.000000,816
777,6,2,618,3G,1,4050.000000,5100.000000,816
778,6,2,618,3G,1,4050.000000,5150.000000,816
