AntennaId,Cell Coordinates
60,POLYGON ((7011.0 4500.0, 7008.5 4579.0, 7001.0 4658.0, 6989.0 4736.5, 6971.5 4813.5, 6949.5 4889.5, 6922.5 4964.5, 6891.0 5037.0, 6855.0 5107.5, 6815.0 5176.0, 6770.5 5241.5, 6721.5 5304.0, 6669.5 5363.5, 6613.5 5419.5, 6554.0 5471.5, 6491.5 5520.5, 6426.0 5565.0, 6357.5 5605.0, 6287.0 5641.0, 6214.5 5672.5, 6139.5 5699.5, 6063.5 5721.5, 5986.5 5739.0, 5908.0 5751.0, 5829.0 5758.5, 5750.0 5761.0, 5671.0 5758.5, 5592.0 5751.0, 5513.5 5739.0, 5436.5 5721.5, 5360.5 5699.5, 5285.5 5672.5, 5213.0 5641.0, 5142.5 5605.0, 5074.0 5565.0, 5008.5 5520.5, 4946.0 5471.5, 4886.5 5419.5, 4830.5 5363.5, 4778.5 5304.0, 4729.5 5241.5, 4685.0 5176.0, 4645.0 5107.5, 4609.0 5037.0, 4577.5 4964.5, 4550.5 4889.5, 4528.5 4813.5, 4511.0 4736.5, 4499.0 4658.0, 4491.5 4579.0, 4489.0 4500.0, 4491.5 4421.0, 4499.0 4342.0, 4511.0 4263.5, 4528.5 4186.5, 4550.5 4110.5, 4577.5 4035.5, 4609.0 3963.0, 4645.0 3892.5, 4685.0 3824.0, 4729.5 3758.5, 4778.5 3696.0, 4830.5 3636.5, 4886.5 3580.5, 4946.0 3528.5, 5008.5 3479.5, 5074.0 3435.0, 5142.5 3395.0, 5213.0 3359.0, 5285.5 3327.5, 5360.5 3300.5, 5436.5 3278.5, 5513.5 3261.0, 5592.0 3249.0, 5671.0 3241.5, 5750.0 3239.0, 5829.0 3241.5, 5908.0 3249.0, 5986.5 3261.0, 6063.5 3278.5, 6139.5 3300.5, 6214.5 3327.5, 6287.0 3359.0, 6357.5 3395.0, 6426.0 3435.0, 6491.5 3479.5, 6554.0 3528.5, 6613.5 3580.5, 6669.5 3636.5, 6721.5 3696.0, 6770.5 3758.5, 6815.0 3824.0, 6855.0 3892.5, 6891.0 3963.0, 6922.5 4035.5, 6949.5 4110.5, 6971.5 4186.5, 6989.0 4263.5, 7001.0 4342.0, 7008.5 4421.0, 7011.0 4500.0))
59,POLYGON ((9333.5 6250.0, 9331.0 6333.5, 9323.0 6417.0, 9310.0 6500.0, 9291.5 6581.5, 9268.5 6662.0, 9240.0 6741.0, 9206.5 6818.0, 9168.5 6892.5, 9126.0 6964.5, 9079.0 7034.0, 9027.5 7100.0, 8972.0 7163.0, 8913.0 7222.0, 8850.0 7277.5, 8784.0 7329.0, 8714.5 7376.0, 8642.5 7418.5, 8568.0 7456.5, 8491.0 7490.0, 8412.0 7518.5, 8331.5 7541.5, 8250.0 7560.0, 8167.0 7573.0, 8083.5 7581.0, 8000.0 7583.5, 7916.5 7581.0, 7833.0 7573.0, 7750.0 7560.0, 7668.5 7541.5, 7588.0 7518.5, 7509.0 7490.0, 7432.0 7456.5, 7357.5 7418.5, 7285.5 7376.0, 7216.0 7329.0, 7150.0 7277.5, 7087.0 7222.0, 7028.0 7163.0, 6972.5 7100.0, 6921.0 7034.0, 6874.0 6964.5, 6831.5 6892.5, 6793.5 6818.0, 6760.0 6741.0, 6731.5 6662.0, 6708.5 6581.5, 6690.0 6500.0, 6677.0 6417.0, 6669.0 6333.5, 6666.5 6250.0, 6669.0 6166.5, 6677.0 6083.0, 6690.0 6000.0, 6708.5 5918.5, 6731.5 5838.0, 6760.0 5759.0, 6793.5 5682.0, 6831.5 5607.5, 6874.0 5535.5, 6921.0 5466.0, 6972.5 5400.0, 7028.0 5337.0, 7087.0 5278.0, 7150.0 5222.5, 7216.0 5171.0, 7285.5 5124.0, 7357.5 5081.5, 7432.0 5043.5, 7509.0 5010.0, 7588.0 4981.5, 7668.5 4958.5, 7750.0 4940.0, 7833.0 4927.0, 7916.5 4919.0, 8000.0 4916.5, 8083.5 4919.0, 8167.0 4927.0, 8250.0 4940.0, 8331.5 4958.5, 8412.0 4981.5, 8491.0 5010.0, 8568.0 5043.5, 8642.5 5081.5, 8714.5 5124.0, 8784.0 5171.0, 8850.0 5222.5, 8913.0 5278.0, 8972.0 5337.0, 9027.5 5400.0, 9079.0 5466.0, 9126.0 5535.5, 9168.5 5607.5, 9206.5 5682.0, 9240.0 5759.0, 9268.5 5838.0, 9291.5 5918.5, 9310.0 6000.0, 9323.0 6083.0, 9331.0 6166.5, 9333.5 6250.0))
58,POLYGON ((9603.5 7000.0, 9600.5 7100.5, 9591.0 7201.0, 9575.5 7300.5, 9553.5 7399.0, 9525.0 7495.5, 9491.0 7590.5, 9451.0 7683.0, 9405.5 7772.5, 9354.0 7859.5, 9297.5 7942.5, 9235.5 8022.0, 9169.0 8098.0, 9098.0 8169.0, 9022.0 8235.5, 8942.5 8297.5, 8859.5 8354.0, 8772.5 8405.5, 8683.0 8451.0, 8590.5 8491.0, 8495.5 8525.0, 8399.0 8553.5, 8300.5 8575.5, 8201.0 8591.0, 8100.5 8600.5, 8000.0 8603.5, 7899.5 8600.5, 7799.0 8591.0, 7699.5 8575.5, 7601.0 8553.5, 7504.5 8525.0, 7409.5 8491.0, 7317.0 8451.0, 7227.5 8405.5, 7140.5 8354.0, 7057.5 8297.5, 6978.0 8235.5, 6902.0 8169.0, 6831.0 8098.0, 6764.5 8022.0, 6702.5 7942.5, 6646.0 7859.5, 6594.5 7772.5, 6549.0 7683.0, 6509.0 7590.5, 6475.0 7495.5, 6446.5 7399.0, 6424.5 7300.5, 6409.0 7201.0, 6399.5 7100.5, 6396.5 7000.0, 6399.5 6899.5, 6409.0 6799.0, 6424.5 6699.5, 6446.5 6601.0, 6475.0 6504.5, 6509.0 6409.5, 6549.0 6317.0, 6594.5 6227.5, 6646.0 6140.5, 6702.5 6057.5, 6764.5 5978.0, 6831.0 5902.0, 6902.0 5831.0, 6978.0 5764.5, 7057.5 5702.5, 7140.5 5646.0, 7227.5 5594.5, 7317.0 5549.0, 7409.5 5509.0, 7504.5 5475.0, 7601.0 5446.5, 7699.5 5424.5, 7799.0 5409.0, 7899.5 5399.5, 8000.0 5396.5, 8100.5 5399.5, 8201.0 5409.0, 8300.5 5424.5, 8399.0 5446.5, 8495.5 5475.0, 8590.5 5509.0, 8683.0 5549.0, 8772.5 5594.5, 8859.5 5646.0, 8942.5 5702.5, 9022.0 5764.5, 9098.0 5831.0, 9169.0 5902.0, 9235.5 5978.0, 9297.5 6057.5, 9354.0 6140.5, 9405.5 6227.5, 9451.0 6317.0, 9491.0 6409.5, 9525.0 6504.5, 9553.5 6601.0, 9575.5 6699.5, 9591.0 6799.0, 9600.5 6899.5, 9603.5 7000.0))
57,POLYGON ((11483.5 3371.0, 11480.5 3471.5, 11471.0 3572.0, 11455.5 3671.5, 11433.5 3770.0, 11405.0 3866.5, 11371.0 3961.5, 11331.0 4054.0, 11285.5 4143.5, 11234.0 4230.5, 11177.5 4313.5, 11115.5 4393.0, 11049.0 4469.0, 10978.0 4540.0, 10902.0 4606.5, 10822.5 4668.5, 10739.5 4725.0, 10652.5 4776.5, 10563.0 4822.0, 10470.5 4862.0, 10375.5 4896.0, 10279.0 4924.5, 10180.5 4946.5, 10081.0 4962.0, 9980.5 4971.5, 9880.0 4974.5, 9779.5 4971.5, 9679.0 4962.0, 9579.5 4946.5, 9481.0 4924.5, 9384.5 4896.0, 9289.5 4862.0, 9197.0 4822.0, 9107.5 4776.5, 9020.5 4725.0, 8937.5 4668.5, 8858.0 4606.5, 8782.0 4540.0, 8711.0 4469.0, 8644.5 4393.0, 8582.5 4313.5, 8526.0 4230.5, 8474.5 4143.5, 8429.0 4054.0, 8389.0 3961.5, 8355.0 3866.5, 8326.5 3770.0, 8304.5 3671.5, 8289.0 3572.0, 8279.5 3471.5, 8276.5 3371.0, 8279.5 3270.5, 8289.0 3170.0, 8304.5 3070.5, 8326.5 2972.0, 8355.0 2875.5, 8389.0 2780.5, 8429.0 2688.0, 8474.5 2598.5, 8526.0 2511.5, 8582.5 2428.5, 8644.5 2349.0, 8711.0 2273.0, 8782.0 2202.0, 8858.0 2135.5, 8937.5 2073.5, 9020.5 2017.0, 9107.5 1965.5, 9197.0 1920.0, 9289.5 1880.0, 9384.5 1846.0, 9481.0 1817.5, 9579.5 1795.5, 9679.0 1780.0, 9779.5 1770.5, 9880.0 1767.5, 9980.5 1770.5, 10081.0 1780.0, 10180.5 1795.5, 10279.0 1817.5, 10375.5 1846.0, 10470.5 1880.0, 10563.0 1920.0, 10652.5 1965.5, 10739.5 2017.0, 10822.5 2073.5, 10902.0 2135.5, 10978.0 2202.0, 11049.0 2273.0, 11115.5 2349.0, 11177.5 2428.5, 11234.0 2511.5, 11285.5 2598.5, 11331.0 2688.0, 11371.0 2780.5, 11405.0 2875.5, 11433.5 2972.0, 11455.5 3070.5, 11471.0 3170.0, 11480.5 3270.5, 11483.5 3371.0))
56,POLYGON ((10511.0 2250.0, 10508.5 2329.0, 10501.0 2408.0, 10489.0 2486.5, 10471.5 2563.5, 10449.5 2639.5, 10422.5 2714.5, 10391.0 2787.0, 10355.0 2857.5, 10315.0 2926.0, 10270.5 2991.5, 10221.5 3054.0, 10169.5 3113.5, 10113.5 3169.5, 10054.0 3221.5, 9991.5 3270.5, 9926.0 3315.0, 9857.5 3355.0, 9787.0 3391.0, 9714.5 3422.5, 9639.5 3449.5, 9563.5 3471.5, 9486.5 3489.0, 9408.0 3501.0, 9329.0 3508.5, 9250.0 3511.0, 9171.0 3508.5, 9092.0 3501.0, 9013.5 3489.0, 8936.5 3471.5, 8860.5 3449.5, 8785.5 3422.5, 8713.0 3391.0, 8642.5 3355.0, 8574.0 3315.0, 8508.5 3270.5, 8446.0 3221.5, 8386.5 3169.5, 8330.5 3113.5, 8278.5 3054.0, 8229.5 2991.5, 8185.0 2926.0, 8145.0 2857.5, 8109.0 2787.0, 8077.5 2714.5, 8050.5 2639.5, 8028.5 2563.5, 8011.0 2486.5, 7999.0 2408.0, 7991.5 2329.0, 7989.0 2250.0, 7991.5 2171.0, 7999.0 2092.0, 8011.0 2013.5, 8028.5 1936.5, 8050.5 1860.5, 8077.5 1785.5, 8109.0 1713.0, 8145.0 1642.5, 8185.0 1574.0, 8229.5 1508.5, 8278.5 1446.0, 8330.5 1386.5, 8386.5 1330.5, 8446.0 1278.5, 8508.5 1229.5, 8574.0 1185.0, 8642.5 1145.0, 8713.0 1109.0, 8785.5 1077.5, 8860.5 1050.5, 8936.5 1028.5, 9013.5 1011.0, 9092.0 999.0, 9171.0 991.5, 9250.0 989.0, 9329.0 991.5, 9408.0 999.0, 9486.5 1011.0, 9563.5 1028.5, 9639.5 1050.5, 9714.5 1077.5, 9787.0 1109.0, 9857.5 1145.0, 9926.0 1185.0, 9991.5 1229.5, 10054.0 1278.5, 10113.5 1330.5, 10169.5 1386.5, 10221.5 1446.0, 10270.5 1508.5, 10315.0 1574.0, 10355.0 1642.5, 10391.0 1713.0, 10422.5 1785.5, 10449.5 1860.5, 10471.5 1936.5, 10489.0 2013.5, 10501.0 2092.0, 10508.5 2171.0, 10511.0 2250.0))
55,POLYGON ((10960.5 4250.0, 10958.0 4341.5, 10949.0 4433.0, 10935.0 4523.5, 10915.0 4613.5, 10889.0 4701.5, 10858.0 4787.5, 10821.5 4872.0, 10780.0 4953.5, 10733.5 5032.5, 10681.5 5108.5, 10625.5 5181.0, 10565.0 5250.0, 10500.0 5315.0, 10431.0 5375.5, 10358.5 5431.5, 10282.5 5483.5, 10203.5 5530.0, 10122.0 5571.5, 10037.5 5608.0, 9951.5 5639.0, 9863.5 5665.0, 9773.5 5685.0, 9683.0 5699.0, 9591.5 5708.0, 9500.0 5710.5, 9408.5 5708.0, 9317.0 5699.0, 9226.5 5685.0, 9136.5 5665.0, 9048.5 5639.0, 8962.5 5608.0, 8878.0 5571.5, 8796.5 5530.0, 8717.5 5483.5, 8641.5 5431.5, 8569.0 5375.5, 8500.0 5315.0, 8435.0 5250.0, 8374.5 5181.0, 8318.5 5108.5, 8266.5 5032.5, 8220.0 4953.5, 8178.5 4872.0, 8142.0 4787.5, 8111.0 4701.5, 8085.0 4613.5, 8065.0 4523.5, 8051.0 4433.0, 8042.0 4341.5, 8039.5 4250.0, 8042.0 4158.5, 8051.0 4067.0, 8065.0 3976.5, 8085.0 3886.5, 8111.0 3798.5, 8142.0 3712.5, 8178.5 3628.0, 8220.0 3546.5, 8266.5 3467.5, 8318.5 3391.5, 8374.5 3319.0, 8435.0 3250.0, 8500.0 3185.0, 8569.0 3124.5, 8641.5 3068.5, 8717.5 3016.5, 8796.5 2970.0, 8878.0 2928.5, 8962.5 2892.0, 9048.5 2861.0, 9136.5 2835.0, 9226.5 2815.0, 9317.0 2801.0, 9408.5 2792.0, 9500.0 2789.5, 9591.5 2792.0, 9683.0 2801.0, 9773.5 2815.0, 9863.5 2835.0, 9951.5 2861.0, 10037.5 2892.0, 10122.0 2928.5, 10203.5 2970.0, 10282.5 3016.5, 10358.5 3068.5, 10431.0 3124.5, 10500.0 3185.0, 10565.0 3250.0, 10625.5 3319.0, 10681.5 3391.5, 10733.5 3467.5, 10780.0 3546.5, 10821.5 3628.0, 10858.0 3712.5, 10889.0 3798.5, 10915.0 3886.5, 10935.0 3976.5, 10949.0 4067.0, 10958.0 4158.5, 10960.5 4250.0))
54,POLYGON ((10553.5 3550.0, 10550.5 3650.5, 10541.0 3751.0, 10525.5 3850.5, 10503.5 3949.0, 10475.0 4045.5, 10441.0 4140.5, 10401.0 4233.0, 10355.5 4322.5, 10304.0 4409.5, 10247.5 4492.5, 10185.5 4572.0, 10119.0 4648.0, 10048.0 4719.0, 9972.0 4785.5, 9892.5 4847.5, 9809.5 4904.0, 9722.5 4955.5, 9633.0 5001.0, 9540.5 5041.0, 9445.5 5075.0, 9349.0 5103.5, 9250.5 5125.5, 9151.0 5141.0, 9050.5 5150.5, 8950.0 5153.5, 8849.5 5150.5, 8749.0 5141.0, 8649.5 5125.5, 8551.0 5103.5, 8454.5 5075.0, 8359.5 5041.0, 8267.0 5001.0, 8177.5 4955.5, 8090.5 4904.0, 8007.5 4847.5, 7928.0 4785.5, 7852.0 4719.0, 7781.0 4648.0, 7714.5 4572.0, 7652.5 4492.5, 7596.0 4409.5, 7544.5 4322.5, 7499.0 4233.0, 7459.0 4140.5, 7425.0 4045.5, 7396.5 3949.0, 7374.5 3850.5, 7359.0 3751.0, 7349.5 3650.5, 7346.5 3550.0, 7349.5 3449.5, 7359.0 3349.0, 7374.5 3249.5, 7396.5 3151.0, 7425.0 3054.5, 7459.0 2959.5, 7499.0 2867.0, 7544.5 2777.5, 7596.0 2690.5, 7652.5 2607.5, 7714.5 2528.0, 7781.0 2452.0, 7852.0 2381.0, 7928.0 2314.5, 8007.5 2252.5, 8090.5 2196.0, 8177.5 2144.5, 8267.0 2099.0, 8359.5 2059.0, 8454.5 2025.0, 8551.0 1996.5, 8649.5 1974.5, 8749.0 1959.0, 8849.5 1949.5, 8950.0 1946.5, 9050.5 1949.5, 9151.0 1959.0, 9250.5 1974.5, 9349.0 1996.5, 9445.5 2025.0, 9540.5 2059.0, 9633.0 2099.0, 9722.5 2144.5, 9809.5 2196.0, 9892.5 2252.5, 9972.0 2314.5, 10048.0 2381.0, 10119.0 2452.0, 10185.5 2528.0, 10247.5 2607.5, 10304.0 2690.5, 10355.5 2777.5, 10401.0 2867.0, 10441.0 2959.5, 10475.0 3054.5, 10503.5 3151.0, 10525.5 3249.5, 10541.0 3349.0, 10550.5 3449.5, 10553.5 3550.0))
53,POLYGON ((9403.5 3200.0, 9400.5 3300.5, 9391.0 3401.0, 9375.5 3500.5, 9353.5 3599.0, 9325.0 3695.5, 9291.0 3790.5, 9251.0 3883.0, 9205.5 3972.5, 9154.0 4059.5, 9097.5 4142.5, 9035.5 4222.0, 8969.0 4298.0, 8898.0 4369.0, 8822.0 4435.5, 8742.5 4497.5, 8659.5 4554.0, 8572.5 4605.5, 8483.0 4651.0, 8390.5 4691.0, 8295.5 4725.0, 8199.0 4753.5, 8100.5 4775.5, 8001.0 4791.0, 7900.5 4800.5, 7800.0 4803.5, 7699.5 4800.5, 7599.0 4791.0, 7499.5 4775.5, 7401.0 4753.5, 7304.5 4725.0, 7209.5 4691.0, 7117.0 4651.0, 7027.5 4605.5, 6940.5 4554.0, 6857.5 4497.5, 6778.0 4435.5, 6702.0 4369.0, 6631.0 4298.0, 6564.5 4222.0, 6502.5 4142.5, 6446.0 4059.5, 6394.5 3972.5, 6349.0 3883.0, 6309.0 3790.5, 6275.0 3695.5, 6246.5 3599.0, 6224.5 3500.5, 6209.0 3401.0, 6199.5 3300.5, 6196.5 3200.0, 6199.5 3099.5, 6209.0 2999.0, 6224.5 2899.5, 6246.5 2801.0, 6275.0 2704.5, 6309.0 2609.5, 6349.0 2517.0, 6394.5 2427.5, 6446.0 2340.5, 6502.5 2257.5, 6564.5 2178.0, 6631.0 2102.0, 6702.0 2031.0, 6778.0 1964.5, 6857.5 1902.5, 6940.5 1846.0, 7027.5 1794.5, 7117.0 1749.0, 7209.5 1709.0, 7304.5 1675.0, 7401.0 1646.5, 7499.5 1624.5, 7599.0 1609.0, 7699.5 1599.5, 7800.0 1596.5, 7900.5 1599.5, 8001.0 1609.0, 8100.5 1624.5, 8199.0 1646.5, 8295.5 1675.0, 8390.5 1709.0, 8483.0 1749.0, 8572.5 1794.5, 8659.5 1846.0, 8742.5 1902.5, 8822.0 1964.5, 8898.0 2031.0, 8969.0 2102.0, 9035.5 2178.0, 9097.5 2257.5, 9154.0 2340.5, 9205.5 2427.5, 9251.0 2517.0, 9291.0 2609.5, 9325.0 2704.5, 9353.5 2801.0, 9375.5 2899.5, 9391.0 2999.0, 9400.5 3099.5, 9403.5 3200.0))
52,POLYGON ((8833.5 2500.0, 8831.0 2583.5, 8823.0 2667.0, 8810.0 2750.0, 8791.5 2831.5, 8768.5 2912.0, 8740.0 2991.0, 8706.5 3068.0, 8668.5 3142.5, 8626.0 3214.5, 8579.0 3284.0, 8527.5 3350.0, 8472.0 3413.0, 8413.0 3472.0, 8350.0 3527.5, 8284.0 3579.0, 8214.5 3626.0, 8142.5 3668.5, 8068.0 3706.5, 7991.0 3740.0, 7912.0 3768.5, 7831.5 3791.5, 7750.0 3810.0, 7667.0 3823.0, 7583.5 3831.0, 7500.0 3833.5, 7416.5 3831.0, 7333.0 3823.0, 7250.0 3810.0, 7168.5 3791.5, 7088.0 3768.5, 7009.0 3740.0, 6932.0 3706.5, 6857.5 3668.5, 6785.5 3626.0, 6716.0 3579.0, 6650.0 3527.5, 6587.0 3472.0, 6528.0 3413.0, 6472.5 3350.0, 6421.0 3284.0, 6374.0 3214.5, 6331.5 3142.5, 6293.5 3068.0, 6260.0 2991.0, 6231.5 2912.0, 6208.5 2831.5, 6190.0 2750.0, 6177.0 2667.0, 6169.0 2583.5, 6166.5 2500.0, 6169.0 2416.5, 6177.0 2333.0, 6190.0 2250.0, 6208.5 2168.5, 6231.5 2088.0, 6260.0 2009.0, 6293.5 1932.0, 6331.5 1857.5, 6374.0 1785.5, 6421.0 1716.0, 6472.5 1650.0, 6528.0 1587.0, 6587.0 1528.0, 6650.0 1472.5, 6716.0 1421.0, 6785.5 1374.0, 6857.5 1331.5, 6932.0 1293.5, 7009.0 1260.0, 7088.0 1231.5, 7168.5 1208.5, 7250.0 1190.0, 7333.0 1177.0, 7416.5 1169.0, 7500.0 1166.5, 7583.5 1169.0, 7667.0 1177.0, 7750.0 1190.0, 7831.5 1208.5, 7912.0 1231.5, 7991.0 1260.0, 8068.0 1293.5, 8142.5 1331.5, 8214.5 1374.0, 8284.0 1421.0, 8350.0 1472.5, 8413.0 1528.0, 8472.0 1587.0, 8527.5 1650.0, 8579.0 1716.0, 8626.0 1785.5, 8668.5 1857.5, 8706.5 1932.0, 8740.0 2009.0, 8768.5 2088.0, 8791.5 2168.5, 8810.0 2250.0, 8823.0 2333.0, 8831.0 2416.5, 8833.5 2500.0))
51,POLYGON ((10583.5 3000.0, 10581.0 3083.5, 10573.0 3167.0, 10560.0 3250.0, 10541.5 3331.5, 10518.5 3412.0, 10490.0 3491.0, 10456.5 3568.0, 10418.5 3642.5, 10376.0 3714.5, 10329.0 3784.0, 10277.5 3850.0, 10222.0 3913.0, 10163.0 3972.0, 10100.0 4027.5, 10034.0 4079.0, 9964.5 4126.0, 9892.5 4168.5, 9818.0 4206.5, 9741.0 4240.0, 9662.0 4268.5, 9581.5 4291.5, 9500.0 4310.0, 9417.0 4323.0, 9333.5 4331.0, 9250.0 4333.5, 9166.5 4331.0, 9083.0 4323.0, 9000.0 4310.0, 8918.5 4291.5, 8838.0 4268.5, 8759.0 4240.0, 8682.0 4206.5, 8607.5 4168.5, 8535.5 4126.0, 8466.0 4079.0, 8400.0 4027.5, 8337.0 3972.0, 8278.0 3913.0, 8222.5 3850.0, 8171.0 3784.0, 8124.0 3714.5, 8081.5 3642.5, 8043.5 3568.0, 8010.0 3491.0, 7981.5 3412.0, 7958.5 3331.5, 7940.0 3250.0, 7927.0 3167.0, 7919.0 3083.5, 7916.5 3000.0, 7919.0 2916.5, 7927.0 2833.0, 7940.0 2750.0, 7958.5 2668.5, 7981.5 2588.0, 8010.0 2509.0, 8043.5 2432.0, 8081.5 2357.5, 8124.0 2285.5, 8171.0 2216.0, 8222.5 2150.0, 8278.0 2087.0, 8337.0 2028.0, 8400.0 1972.5, 8466.0 1921.0, 8535.5 1874.0, 8607.5 1831.5, 8682.0 1793.5, 8759.0 1760.0, 8838.0 1731.5, 8918.5 1708.5, 9000.0 1690.0, 9083.0 1677.0, 9166.5 1669.0, 9250.0 1666.5, 9333.5 1669.0, 9417.0 1677.0, 9500.0 1690.0, 9581.5 1708.5, 9662.0 1731.5, 9741.0 1760.0, 9818.0 1793.5, 9892.5 1831.5, 9964.5 1874.0, 10034.0 1921.0, 10100.0 1972.5, 10163.0 2028.0, 10222.0 2087.0, 10277.5 2150.0, 10329.0 2216.0, 10376.0 2285.5, 10418.5 2357.5, 10456.5 2432.0, 10490.0 2509.0, 10518.5 2588.0, 10541.5 2668.5, 10560.0 2750.0, 10573.0 2833.0, 10581.0 2916.5, 10583.5 3000.0))
50,POLYGON ((10853.5 1000.0, 10850.5 1100.5, 10841.0 1201.0, 10825.5 1300.5, 10803.5 1399.0, 10775.0 1495.5, 10741.0 1590.5, 10701.0 1683.0, 10655.5 1772.5, 10604.0 1859.5, 10547.5 1942.5, 10485.5 2022.0, 10419.0 2098.0, 10348.0 2169.0, 10272.0 2235.5, 10192.5 2297.5, 10109.5 2354.0, 10022.5 2405.5, 9933.0 2451.0, 9840.5 2491.0, 9745.5 2525.0, 9649.0 2553.5, 9550.5 2575.5, 9451.0 2591.0, 9350.5 2600.5, 9250.0 2603.5, 9149.5 2600.5, 9049.0 2591.0, 8949.5 2575.5, 8851.0 2553.5, 8754.5 2525.0, 8659.5 2491.0, 8567.0 2451.0, 8477.5 2405.5, 8390.5 2354.0, 8307.5 2297.5, 8228.0 2235.5, 8152.0 2169.0, 8081.0 2098.0, 8014.5 2022.0, 7952.5 1942.5, 7896.0 1859.5, 7844.5 1772.5, 7799.0 1683.0, 7759.0 1590.5, 7725.0 1495.5, 7696.5 1399.0, 7674.5 1300.5, 7659.0 1201.0, 7649.5 1100.5, 7646.5 1000.0, 7649.5 899.5, 7659.0 799.0, 7674.5 699.5, 7696.5 601.0, 7725.0 504.5, 7759.0 409.5, 7799.0 317.0, 7844.5 227.5, 7896.0 140.5, 7952.5 57.5, 8014.5 -22.0, 8081.0 -98.0, 8152.0 -169.0, 8228.0 -235.5, 8307.5 -297.5, 8390.5 -354.0, 8477.5 -405.5, 8567.0 -451.0, 8659.5 -491.0, 8754.5 -525.0, 8851.0 -553.5, 8949.5 -575.5, 9049.0 -591.0, 9149.5 -600.5, 9250.0 -603.5, 9350.5 -600.5, 9451.0 -591.0, 9550.5 -575.5, 9649.0 -553.5, 9745.5 -525.0, 9840.5 -491.0, 9933.0 -451.0, 10022.5 -405.5, 10109.5 -354.0, 10192.5 -297.5, 10272.0 -235.5, 10348.0 -169.0, 10419.0 -98.0, 10485.5 -22.0, 10547.5 57.5, 10604.0 140.5, 10655.5 227.5, 10701.0 317.0, 10741.0 409.5, 10775.0 504.5, 10803.5 601.0, 10825.5 699.5, 10841.0 799.0, 10850.5 899.5, 10853.5 1000.0))
49,POLYGON ((6083.5 750.0, 6081.0 833.5, 6073.0 917.0, 6060.0 1000.0, 6041.5 1081.5, 6018.5 1162.0, 5990.0 1241.0, 5956.5 1318.0, 5918.5 1392.5, 5876.0 1464.5, 5829.0 1534.0, 5777.5 1600.0, 5722.0 1663.0, 5663.0 1722.0, 5600.0 1777.5, 5534.0 1829.0, 5464.5 1876.0, 5392.5 1918.5, 5318.0 1956.5, 5241.0 1990.0, 5162.0 2018.5, 5081.5 2041.5, 5000.0 2060.0, 4917.0 2073.0, 4833.5 2081.0, 4750.0 2083.5, 4666.5 2081.0, 4583.0 2073.0, 4500.0 2060.0, 4418.5 2041.5, 4338.0 2018.5, 4259.0 1990.0, 4182.0 1956.5, 4107.5 1918.5, 4035.5 1876.0, 3966.0 1829.0, 3900.0 1777.5, 3837.0 1722.0, 3778.0 1663.0, 3722.5 1600.0, 3671.0 1534.0, 3624.0 1464.5, 3581.5 1392.5, 3543.5 1318.0, 3510.0 1241.0, 3481.5 1162.0, 3458.5 1081.5, 3440.0 1000.0, 3427.0 917.0, 3419.0 833.5, 3416.5 750.0, 3419.0 666.5, 3427.0 583.0, 3440.0 500.0, 3458.5 418.5, 3481.5 338.0, 3510.0 259.0, 3543.5 182.0, 3581.5 107.5, 3624.0 35.5, 3671.0 -34.0, 3722.5 -100.0, 3778.0 -163.0, 3837.0 -222.0, 3900.0 -277.5, 3966.0 -329.0, 4035.5 -376.0, 4107.5 -418.5, 4182.0 -456.5, 4259.0 -490.0, 4338.0 -518.5, 4418.5 -541.5, 4500.0 -560.0, 4583.0 -573.0, 4666.5 -581.0, 4750.0 -583.5, 4833.5 -581.0, 4917.0 -573.0, 5000.0 -560.0, 5081.5 -541.5, 5162.0 -518.5, 5241.0 -490.0, 5318.0 -456.5, 5392.5 -418.5, 5464.5 -376.0, 5534.0 -329.0, 5600.0 -277.5, 5663.0 -222.0, 5722.0 -163.0, 5777.5 -100.0, 5829.0 -34.0, 5876.0 35.5, 5918.5 107.5, 5956.5 182.0, 5990.0 259.0, 6018.5 338.0, 6041.5 418.5, 6060.0 500.0, 6073.0 583.0, 6081.0 666.5, 6083.5 750.0))
