t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
0,18,0,102,3G,1,2251.953551,8996.052756,1409
0,18,0,116,3G,1,2982.578313,8673.058601,1371
0,18,0,146,3G,1,2913.382959,8509.436858,1371
0,18,0,158,3G,0,3035.395814,9119.464471,1452
1,18,2,158,3G,0,3035.395814,9119.464471,1452
1,18,2,146,3G,1,2900.000000,8500.000000,1331
1,18,2,116,3G,1,2982.578313,8673.058601,1371
1,18,2,102,3G,1,2251.953551,8996.052756,1409
2,18,2,158,3G,0,3035.395814,9119.464471,1452
2,18,2,146,3G,1,2900.000000,8524.735729,1371
2,18,2,116,3G,1,2982.578313,8673.058601,1371
2,18,2,102,3G,1,2251.953551,8996.052756,1409
3,18,2,158,3G,0,3035.395814,9119.464471,1452
3,18,2,146,3G,1,2900.000000,8550.000000,1371
3,18,2,116,3G,1,2982.578313,8673.058601,1371
3,18,2,102,3G,1,2251.953551,8996.052756,1409
4,18,2,158,3G,0,3035.395814,9119.464471,1452
4,18,2,146,3G,1,2900.000000,8574.735729,1371
4,18,2,116,3G,1,2982.578313,8673.058601,1371
4,18,2,102,3G,1,2251.953551,8996.052756,1409
5,18,2,158,3G,0,3035.395814,9119.464471,1452
5,18,2,146,3G,1,2900.000000,8600.000000,1371
5,18,2,116,3G,1,2982.578313,8673.058601,1371
5,18,2,102,3G,1,2251.953551,8996.052756,1409
6,18,2,158,3G,0,3035.395814,9119.464471,1452
6,18,2,146,3G,1,2900.000000,8624.735729,1371
6,18,2,116,3G,1,2982.578313,8673.058601,1371
6,18,2,102,3G,1,2251.953551,8996.052756,1409
7,18,2,158,3G,0,3035.395814,9119.464471,1452
7,18,2,146,3G,1,2900.000000,8650.000000,1371
7,18,2,116,3G,1,2982.578313,8673.058601,1371
7,18,2,102,3G,1,2251.953551,8996.052756,1409
8,18,2,158,3G,0,3035.395814,9119.464471,1452
8,18,2,146,3G,1,2924.735729,8650.000000,1371
8,18,2,116,3G,1,2982.578313,8673.058601,1371
8,18,2,102,3G,1,2251.953551,8996.052756,1409
9,18,2,158,3G,0,3035.395814,9119.464471,1452
9,18,2,146,3G,1,2950.000000,8650.000000,1371
9,18,2,116,3G,1,2982.578313,8673.058601,1371
9,18,2,102,3G,1,2251.953551,8996.052756,1409
10,18,2,158,3G,0,3035.395814,9119.464471,1452
10,18,2,146,3G,1,2950.000000,8674.735729,1371
10,18,2,116,3G,1,2982.578313,8673.058601,1371
10,18,2,102,3G,1,2251.953551,8996.052756,1409
11,18,2,158,3G,0,3035.395814,9119.464471,1452
11,18,2,146,3G,1,2950.000000,8700.000000,1371
11,18,2,116,3G,1,2982.578313,8673.058601,1371
11,18,2,102,3G,1,2251.953551,8996.052756,1409
12,18,2,158,3G,0,3035.395814,9119.464471,1452
12,18,2,146,3G,1,2974.735729,8700.000000,1371
12,18,2,116,3G,1,2982.578313,8673.058601,1371
12,18,2,102,3G,1,2251.953551,8996.052756,1409
13,18,2,158,3G,0,3035.395814,9119.464471,1452
13,18,2,146,3G,1,3000.000000,8700.000000,1371
13,18,2,116,3G,1,2982.578313,8673.058601,1371
13,18,2,102,3G,1,2251.953551,8996.052756,1409
14,18,2,158,3G,0,3035.395814,9119.464471,1452
14,18,2,146,3G,1,3000.000000,8675.264271,1371
14,18,2,116,3G,1,2982.578313,8673.058601,1371
14,18,2,102,3G,1,2251.953551,8996.052756,1409
15,18,2,158,3G,0,3035.395814,9119.464471,1452
15,18,2,146,3G,1,3000.000000,8650.000000,1371
15,18,2,116,3G,1,2982.578313,8673.058601,1371
15,18,2,102,3G,1,2251.953551,8996.052756,1409
16,18,2,158,3G,0,3035.395814,9119.464471,1452
16,18,2,146,3G,1,3000.000000,8674.735729,1371
16,18,2,116,3G,1,2982.578313,8673.058601,1371
16,18,2,102,3G,1,2251.953551,8996.052756,1409
17,18,2,158,3G,0,3035.395814,9119.464471,1452
17,18,2,146,3G,1,3000.000000,8700.000000,1371
17,18,2,116,3G,1,2982.578313,8673.058601,1371
17,18,2,102,3G,1,2251.953551,8996.052756,1409
18,18,2,158,3G,0,3035.395814,9119.464471,1452
18,18,2,146,3G,1,2975.264271,8700.000000,1371
18,18,2,116,3G,1,2982.578313,8673.058601,1371
18,18,2,102,3G,1,2251.953551,8996.052756,1409
19,18,2,158,3G,0,3035.395814,9119.464471,1452
19,18,2,146,3G,1,2950.000000,8700.000000,1371
19,18,2,116,3G,1,2982.578313,8673.058601,1371
19,18,2,102,3G,1,2251.953551,8996.052756,1409
20,18,2,158,3G,0,3035.395814,9119.464471,1452
20,18,2,146,3G,1,2950.000000,8675.264271,1371
20,18,2,116,3G,1,2982.578313,8673.058601,1371
20,18,2,102,3G,1,2251.953551,8996.052756,1409
21,18,2,158,3G,0,3035.395814,9119.464471,1452
21,18,2,146,3G,1,2950.000000,8650.000000,1371
21,18,2,116,3G,1,2982.578313,8673.058601,1371
21,18,2,102,3G,1,2251.953551,8996.052756,1409
22,18,2,158,3G,0,3035.395814,9119.464471,1452
22,18,2,146,3G,1,2974.735729,8650.000000,1371
22,18,2,116,3G,1,2982.578313,8673.058601,1371
22,18,2,102,3G,1,2251.953551,8996.052756,1409
23,18,2,158,3G,0,3035.395814,9119.464471,1452
23,18,2,146,3G,1,3000.000000,8650.000000,1371
23,18,2,116,3G,1,2982.578313,8673.058601,1371
23,18,2,102,3G,1,2251.953551,8996.052756,1409
24,18,2,158,3G,0,3035.395814,9119.464471,1452
24,18,2,146,3G,1,3000.000000,8625.264271,1371
24,18,2,116,3G,1,2982.578313,8673.058601,1371
24,18,2,102,3G,1,2251.953551,8996.052756,1409
25,18,2,158,3G,0,3035.395814,9119.464471,1452
25,18,2,146,3G,1,3000.000000,8600.000000,1371
25,18,2,116,3G,1,2982.578313,8673.058601,1371
25,18,2,102,3G,1,2251.953551,8996.052756,1409
26,18,2,158,3G,0,3035.395814,9119.464471,1452
26,18,2,146,3G,1,3000.000000,8624.735729,1371
26,18,2,116,3G,1,2982.578313,8673.058601,1371
26,18,2,102,3G,1,2251.953551,8996.052756,1409
27,18,2,158,3G,0,3035.395814,9119.464471,1452
27,18,2,146,3G,1,3000.000000,8650.000000,1371
27,18,2,116,3G,1,2982.578313,8673.058601,1371
27,18,2,102,3G,1,2251.953551,8996.052756,1409
28,18,2,158,3G,0,3035.395814,9119.464471,1452
28,18,2,146,3G,1,3000.000000,8625.264271,1371
28,18,2,116,3G,1,2982.578313,8673.058601,1371
28,18,2,102,3G,1,2251.953551,8996.052756,1409
29,18,2,158,3G,0,3035.395814,9119.464471,1452
29,18,2,146,3G,1,3000.000000,8600.000000,1371
29,18,2,116,3G,1,2982.578313,8673.058601,1371
29,18,2,102,3G,1,2251.953551,8996.052756,1409
30,18,2,158,3G,0,3035.395814,9119.464471,1452
30,18,2,146,3G,1,3000.000000,8624.735729,1371
30,18,2,116,3G,1,2982.578313,8673.058601,1371
30,18,2,102,3G,1,2251.953551,8996.052756,1409
31,18,2,158,3G,0,3035.395814,9119.464471,1452
31,18,2,146,3G,1,3000.000000,8650.000000,1371
31,18,2,116,3G,1,2982.578313,8673.058601,1371
31,18,2,102,3G,1,2251.953551,8996.052756,1409
32,18,2,158,3G,0,3035.395814,9119.464471,1452
32,18,2,146,3G,1,3000.000000,8625.264271,1371
32,18,2,116,3G,1,2982.578313,8673.058601,1371
32,18,2,102,3G,1,2251.953551,8996.052756,1409
33,18,2,158,3G,0,3035.395814,9119.464471,1452
33,18,2,146,3G,1,3000.000000,8600.000000,1371
33,18,2,116,3G,1,2982.578313,8673.058601,1371
33,18,2,102,3G,1,2251.953551,8996.052756,1409
34,18,2,158,3G,0,3035.395814,9119.464471,1452
34,18,2,146,3G,1,3000.000000,8624.735729,1371
34,18,2,116,3G,1,2982.578313,8673.058601,1371
34,18,2,102,3G,1,2251.953551,8996.052756,1409
35,18,2,158,3G,0,3035.395814,9119.464471,1452
35,18,2,146,3G,1,3000.000000,8650.000000,1371
35,18,2,116,3G,1,2982.578313,8673.058601,1371
35,18,2,102,3G,1,2251.953551,8996.052756,1409
36,18,2,158,3G,0,3035.395814,9119.464471,1452
36,18,2,146,3G,1,2975.264271,8650.000000,1371
36,18,2,116,3G,1,2982.578313,8673.058601,1371
36,18,2,102,3G,1,2251.953551,8996.052756,1409
37,18,2,158,3G,0,3035.395814,9119.464471,1452
37,18,2,146,3G,1,2950.000000,8650.000000,1371
37,18,2,116,3G,1,2982.578313,8673.058601,1371
37,18,2,102,3G,1,2251.953551,8996.052756,1409
38,18,2,158,3G,0,3035.395814,9119.464471,1452
38,18,2,146,3G,1,2925.264271,8650.000000,1371
38,18,2,116,3G,1,2982.578313,8673.058601,1371
38,18,2,102,3G,1,2251.953551,8996.052756,1409
39,18,2,158,3G,0,3035.395814,9119.464471,1452
39,18,2,146,3G,1,2900.000000,8650.000000,1371
39,18,2,116,3G,1,2982.578313,8673.058601,1371
39,18,2,102,3G,1,2251.953551,8996.052756,1409
40,18,2,158,3G,0,3035.395814,9119.464471,1452
40,18,2,146,3G,1,2900.000000,8625.264271,1371
40,18,2,116,3G,1,2982.578313,8673.058601,1371
40,18,2,102,3G,1,2251.953551,8996.052756,1409
41,18,2,158,3G,0,3035.395814,9119.464471,1452
41,18,2,146,3G,1,2900.000000,8600.000000,1371
41,18,2,116,3G,1,2982.578313,8673.058601,1371
41,18,2,102,3G,1,2251.953551,8996.052756,1409
42,18,2,158,3G,0,3035.395814,9119.464471,1452
42,18,2,146,3G,1,2875.264271,8600.000000,1371
42,18,2,116,3G,1,2982.578313,8673.058601,1371
42,18,2,102,3G,1,2251.953551,8996.052756,1409
43,18,2,158,3G,0,3035.395814,9119.464471,1452
43,18,2,146,3G,1,2850.000000,8600.000000,1371
43,18,2,116,3G,1,2982.578313,8673.058601,1371
43,18,2,102,3G,1,2251.953551,8996.052756,1409
44,18,2,158,3G,0,3035.395814,9119.464471,1452
44,18,2,146,3G,1,2874.735729,8600.000000,1371
44,18,2,116,3G,1,2982.578313,8673.058601,1371
44,18,2,102,3G,1,2251.953551,8996.052756,1409
45,18,2,158,3G,0,3035.395814,9119.464471,1452
45,18,2,146,3G,1,2874.735729,8600.000000,1371
45,18,2,116,3G,1,2982.578313,8673.058601,1371
45,18,2,102,3G,1,2251.953551,8996.052756,1409
46,18,2,158,3G,0,3035.395814,9119.464471,1452
46,18,2,146,3G,1,2874.735729,8600.000000,1371
