t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
0,3,0,200,3G,1,4740.998143,6913.329188,1098
1,3,2,200,3G,1,4740.998143,6913.329188,1098
2,3,2,200,3G,1,4740.998143,6913.329188,1098
3,3,2,200,3G,1,4740.998143,6913.329188,1098
4,3,2,200,3G,1,4740.998143,6913.329188,1098
5,3,2,200,3G,1,4740.998143,6913.329188,1098
6,3,2,200,3G,1,4740.998143,6913.329188,1098
7,3,2,200,3G,1,4740.998143,6913.329188,1098
8,3,2,200,3G,1,4740.998143,6913.329188,1098
9,3,2,200,3G,1,4740.998143,6913.329188,1098
10,3,2,200,3G,1,4740.998143,6913.329188,1098
11,3,2,200,3G,1,4740.998143,6913.329188,1098
12,3,2,200,3G,1,4740.998143,6913.329188,1098
13,3,2,200,3G,1,4740.998143,6913.329188,1098
14,3,2,200,3G,1,4740.998143,6913.329188,1098
15,3,2,200,3G,1,4740.998143,6913.329188,1098
16,3,2,200,3G,1,4740.998143,6913.329188,1098
17,3,2,200,3G,1,4740.998143,6913.329188,1098
18,3,2,200,3G,1,4740.998143,6913.329188,1098
19,3,2,200,3G,1,4740.998143,6913.329188,1098
20,3,2,200,3G,1,4740.998143,6913.329188,1098
21,3,2,200,3G,1,4740.998143,6913.329188,1098
22,3,2,200,3G,1,4740.998143,6913.329188,1098
23,3,2,200,3G,1,4740.998143,6913.329188,1098
24,3,2,200,3G,1,4740.998143,6913.329188,1098
25,3,2,200,3G,1,4740.998143,6913.329188,1098
26,3,2,200,3G,1,4740.998143,6913.329188,1098
27,3,2,200,3G,1,4740.998143,6913.329188,1098
28,3,2,200,3G,1,4740.998143,6913.329188,1098
29,3,2,200,3G,1,4740.998143,6913.329188,1098
30,3,2,200,3G,1,4740.998143,6913.329188,1098
31,3,2,200,3G,1,4740.998143,6913.329188,1098
32,3,2,200,3G,1,4740.998143,6913.329188,1098
33,3,2,200,3G,1,4740.998143,6913.329188,1098
34,3,2,200,3G,1,4740.998143,6913.329188,1098
35,3,2,200,3G,1,4740.998143,6913.329188,1098
36,3,2,200,3G,1,4740.998143,6913.329188,1098
37,3,2,200,3G,1,4740.998143,6913.329188,1098
38,3,2,200,3G,1,4740.998143,6913.329188,1098
39,3,2,200,3G,1,4740.998143,6913.329188,1098
40,3,2,200,3G,1,4740.998143,6913.329188,1098
41,3,2,200,3G,1,4740.998143,6913.329188,1098
42,3,2,200,3G,1,4740.998143,6913.329188,1098
43,3,2,200,3G,1,4740.998143,6913.329188,1098
44,3,2,200,3G,1,4740.998143,6913.329188,1098
45,3,2,200,3G,1,4740.998143,6913.329188,1098
46,3,2,200,3G,1,4740.998143,6913.329188,1098
47,3,2,200,3G,1,4740.998143,6913.329188,1098
48,3,2,200,3G,1,4740.998143,6913.329188,1098
49,3,2,200,3G,1,4740.998143,6913.329188,1098
50,3,2,200,3G,1,4740.998143,6913.329188,1098
51,3,2,200,3G,1,4740.998143,6913.329188,1098
52,3,2,200,3G,1,4740.998143,6913.329188,1098
53,3,2,200,3G,1,4740.998143,6913.329188,1098
54,3,2,200,3G,1,4740.998143,6913.329188,1098
55,3,2,200,3G,1,4740.998143,6913.329188,1098
56,3,2,200,3G,1,4740.998143,6913.329188,1098
57,3,2,200,3G,1,4740.998143,6913.329188,1098
58,3,2,200,3G,1,4740.998143,6913.329188,1098
59,3,2,200,3G,1,4740.998143,6913.329188,1098
60,3,2,200,3G,1,4740.998143,6913.329188,1098
61,3,2,200,3G,1,4740.998143,6913.329188,1098
62,3,2,200,3G,1,4740.998143,6913.329188,1098
63,3,2,200,3G,1,4740.998143,6913.329188,1098
64,3,2,200,3G,1,4740.998143,6913.329188,1098
65,3,2,200,3G,1,4740.998143,6913.329188,1098
66,3,2,200,3G,1,4740.998143,6913.329188,1098
67,3,2,200,3G,1,4740.998143,6913.329188,1098
68,3,2,200,3G,1,4740.998143,6913.329188,1098
69,3,2,200,3G,1,4740.998143,6913.329188,1098
70,3,2,200,3G,1,4740.998143,6913.329188,1098
71,3,2,200,3G,1,4740.998143,6913.329188,1098
72,3,2,200,3G,1,4740.998143,6913.329188,1098
73,3,2,200,3G,1,4740.998143,6913.329188,1098
74,3,2,200,3G,1,4740.998143,6913.329188,1098
75,3,2,200,3G,1,4740.998143,6913.329188,1098
76,3,2,200,3G,1,4740.998143,6913.329188,1098
77,3,2,200,3G,1,4740.998143,6913.329188,1098
78,3,2,200,3G,1,4740.998143,6913.329188,1098
79,3,2,200,3G,1,4740.998143,6913.329188,1098
80,3,2,200,3G,1,4740.998143,6913.329188,1098
81,3,2,200,3G,1,4740.998143,6913.329188,1098
82,3,2,200,3G,1,4740.998143,6913.329188,1098
83,3,2,200,3G,1,4740.998143,6913.329188,1098
84,3,2,200,3G,1,4740.998143,6913.329188,1098
85,3,2,200,3G,1,4740.998143,6913.329188,1098
86,3,2,200,3G,1,4740.998143,6913.329188,1098
87,3,2,200,3G,1,4740.998143,6913.329188,1098
88,3,2,200,3G,1,4740.998143,6913.329188,1098
89,3,2,200,3G,1,4740.998143,6913.329188,1098
90,3,2,200,3G,1,4740.998143,6913.329188,1098
91,3,2,200,3G,1,4740.998143,6913.329188,1098
92,3,2,200,3G,1,4740.998143,6913.329188,1098
93,3,2,200,3G,1,4740.998143,6913.329188,1098
94,3,2,200,3G,1,4740.998143,6913.329188,1098
95,3,2,200,3G,1,4740.998143,6913.329188,1098
96,3,2,200,3G,1,4740.998143,6913.329188,1098
97,3,2,200,3G,1,4740.998143,6913.329188,1098
98,3,2,200,3G,1,4740.998143,6913.329188,1098
99,3,2,200,3G,1,4740.998143,6913.329188,1098
100,3,2,200,3G,1,4740.998143,6913.329188,1098
101,3,2,200,3G,1,4740.998143,6913.329188,1098
102,3,2,200,3G,1,4740.998143,6913.329188,1098
103,3,2,200,3G,1,4740.998143,6913.329188,1098
104,3,2,200,3G,1,4740.998143,6913.329188,1098
105,3,2,200,3G,1,4740.998143,6913.329188,1098
106,3,2,200,3G,1,4740.998143,6913.329188,1098
107,3,2,200,3G,1,4740.998143,6913.329188,1098
108,3,2,200,3G,1,4740.998143,6913.329188,1098
109,3,2,200,3G,1,4740.998143,6913.329188,1098
110,3,2,200,3G,1,4740.998143,6913.329188,1098
111,3,2,200,3G,1,4740.998143,6913.329188,1098
112,3,2,200,3G,1,4740.998143,6913.329188,1098
113,3,2,200,3G,1,4740.998143,6913.329188,1098
114,3,2,200,3G,1,4740.998143,6913.329188,1098
115,3,2,200,3G,1,4740.998143,6913.329188,1098
116,3,2,200,3G,1,4740.998143,6913.329188,1098
117,3,2,200,3G,1,4740.998143,6913.329188,1098
118,3,2,200,3G,1,4740.998143,6913.329188,1098
119,3,2,200,3G,1,4740.998143,6913.329188,1098
120,3,2,200,3G,1,4740.998143,6913.329188,1098
121,3,2,200,3G,1,4740.998143,6913.329188,1098
122,3,2,200,3G,1,4740.998143,6913.329188,1098
123,3,2,200,3G,1,4740.998143,6913.329188,1098
124,3,2,200,3G,1,4740.998143,6913.329188,1098
125,3,2,200,3G,1,4740.998143,6913.329188,1098
126,3,2,200,3G,1,4740.998143,6913.329188,1098
127,3,2,200,3G,1,4740.998143,6913.329188,1098
128,3,2,200,3G,1,4740.998143,6913.329188,1098
129,3,2,200,3G,1,4740.998143,6913.329188,1098
130,3,2,200,3G,1,4740.998143,6913.329188,1098
131,3,2,200,3G,1,4740.998143,6913.329188,1098
132,3,2,200,3G,1,4740.998143,6913.329188,1098
133,3,2,200,3G,1,4740.998143,6913.329188,1098
134,3,2,200,3G,1,4740.998143,6913.329188,1098
135,3,2,200,3G,1,4740.998143,6913.329188,1098
136,3,2,200,3G,1,4740.998143,6913.329188,1098
137,3,2,200,3G,1,4740.998143,6913.329188,1098
138,3,2,200,3G,1,4740.998143,6913.329188,1098
139,3,2,200,3G,1,4740.998143,6913.329188,1098
140,3,2,200,3G,1,4740.998143,6913.329188,1098
141,3,2,200,3G,1,4740.998143,6913.329188,1098
142,3,2,200,3G,1,4740.998143,6913.329188,1098
143,3,2,200,3G,1,4740.998143,6913.329188,1098
144,3,2,200,3G,1,4740.998143,6913.329188,1098
145,3,2,200,3G,1,4740.998143,6913.329188,1098
146,3,2,200,3G,1,4740.998143,6913.329188,1098
147,3,2,200,3G,1,4740.998143,6913.329188,1098
148,3,2,200,3G,1,4740.998143,6913.329188,1098
149,3,2,200,3G,1,4740.998143,6913.329188,1098
150,3,2,200,3G,1,4740.998143,6913.329188,1098
151,3,2,200,3G,1,4740.998143,6913.329188,1098
152,3,2,200,3G,1,4740.998143,6913.329188,1098
153,3,2,200,3G,1,4740.998143,6913.329188,1098
154,3,2,200,3G,1,4740.998143,6913.329188,1098
155,3,2,200,3G,1,4740.998143,6913.329188,1098
156,3,2,200,3G,1,4740.998143,6913.329188,1098
157,3,2,200,3G,1,4740.998143,6913.329188,1098
158,3,2,200,3G,1,4740.998143,6913.329188,1098
159,3,2,200,3G,1,4740.998143,6913.329188,1098
160,3,2,200,3G,1,4740.998143,6913.329188,1098
161,3,2,200,3G,1,4740.998143,6913.329188,1098
162,3,2,200,3G,1,4740.998143,6913.329188,1098
163,3,2,200,3G,1,4740.998143,6913.329188,1098
164,3,2,200,3G,1,4740.998143,6913.329188,1098
165,3,2,200,3G,1,4740.998143,6913.329188,1098
166,3,2,200,3G,1,4740.998143,6913.329188,1098
167,3,2,200,3G,1,4740.998143,6913.329188,1098
168,3,2,200,3G,1,4740.998143,6913.329188,1098
169,3,2,200,3G,1,4740.998143,6913.329188,1098
170,3,2,200,3G,1,4740.998143,6913.329188,1098
171,3,2,200,3G,1,4740.998143,6913.329188,1098
172,3,2,200,3G,1,4740.998143,6913.329188,1098
173,3,2,200,3G,1,4740.998143,6913.329188,1098
174,3,2,200,3G,1,4740.998143,6913.329188,1098
175,3,2,200,3G,1,4740.998143,6913.329188,1098
176,3,2,200,3G,1,4740.998143,6913.329188,1098
177,3,2,200,3G,1,4740.998143,6913.329188,1098
178,3,2,200,3G,1,4740.998143,6913.329188,1098
179,3,2,200,3G,1,4740.998143,6913.329188,1098
180,3,2,200,3G,1,4740.998143,6913.329188,1098
181,3,2,200,3G,1,4740.998143,6913.329188,1098
182,3,2,200,3G,1,4740.998143,6913.329188,1098
183,3,2,200,3G,1,4740.998143,6913.329188,1098
184,3,2,200,3G,1,4740.998143,6913.329188,1098
185,3,2,200,3G,1,4740.998143,6913.329188,1098
186,3,2,200,3G,1,4740.998143,6913.329188,1098
187,3,2,200,3G,1,4740.998143,6913.329188,1098
188,3,2,200,3G,1,4740.998143,6913.329188,1098
189,3,2,200,3G,1,4740.998143,6913.329188,1098
190,3,2,200,3G,1,4740.998143,6913.329188,1098
191,3,2,200,3G,1,4740.998143,6913.329188,1098
192,3,2,200,3G,1,4740.998143,6913.329188,1098
193,3,2,200,3G,1,4740.998143,6913.329188,1098
194,3,2,200,3G,1,4740.998143,6913.329188,1098
195,3,2,200,3G,1,4740.998143,6913.329188,1098
196,3,2,200,3G,1,4740.998143,6913.329188,1098
197,3,2,200,3G,1,4740.998143,6913.329188,1098
198,3,2,200,3G,1,4740.998143,6913.329188,1098
199,3,2,200,3G,1,4740.998143,6913.329188,1098
200,3,2,200,3G,1,4740.998143,6913.329188,1098
201,3,2,200,3G,1,4740.998143,6913.329188,1098
202,3,2,200,3G,1,4740.998143,6913.329188,1098
203,3,2,200,3G,1,4740.998143,6913.329188,1098
204,3,2,200,3G,1,4740.998143,6913.329188,1098
205,3,2,200,3G,1,4740.998143,6913.329188,1098
206,3,2,200,3G,1,4740.998143,6913.329188,1098
207,3,2,200,3G,1,4740.998143,6913.329188,1098
208,3,2,200,3G,1,4740.998143,6913.329188,1098
209,3,2,200,3G,1,4740.998143,6913.329188,1098
