t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
1204,63,0,601,3G,1,5300.000000,1801.770849,301
1204,63,0,600,3G,1,5300.000000,1801.770849,301
1205,63,2,601,3G,0,5300.000000,1951.770849,301
1205,63,2,600,3G,0,5300.000000,1951.770849,301
1206,63,2,601,3G,1,5300.000000,2101.770849,341
1206,63,2,600,3G,1,5300.000000,2101.770849,341
1207,63,2,601,3G,0,5248.229151,2200.000000,340
1207,63,2,600,3G,0,5248.229151,2200.000000,340
1208,63,2,601,3G,0,5200.000000,2301.770849,380
1208,63,2,600,3G,0,5200.000000,2301.770849,380
1209,63,1,601,3G,1,5198.229151,2450.000000,380
1209,63,1,600,3G,1,5198.229151,2450.000000,380
1245,63,0,612,3G,1,4150.000000,2049.270932,336
1246,63,2,612,3G,1,4150.000000,1899.270932,296
1247,63,2,612,3G,0,4250.729068,1850.000000,297
1248,63,2,612,3G,0,4300.000000,1950.729068,297
1249,63,2,612,3G,0,4350.729068,2050.000000,337
1249,63,0,134,3G,1,4000.000000,1950.000000,295
1250,63,2,612,3G,0,4400.000000,1949.270932,297
1250,63,2,134,3G,1,4100.000000,2000.000000,296
1251,63,2,612,3G,0,4500.729068,1900.000000,298
1251,63,2,134,3G,0,4200.000000,2050.000000,336
1252,63,2,612,3G,0,4600.729068,1950.000000,298
1252,63,0,381,3G,1,5300.000000,2300.000000,381
1252,63,0,167,3G,1,3950.000000,1963.154670,295
1252,63,2,134,3G,1,4200.000000,1900.000000,296
1252,63,0,116,3G,0,4250.000000,2100.000000,336
1253,63,2,612,3G,0,4750.729068,1950.000000,299
1253,63,0,434,3G,1,5400.000000,2300.000000,381
1253,63,2,381,3G,0,5250.000000,2200.000000,340
1253,63,1,167,3G,1,4013.154670,2000.000000,296
1253,63,2,134,3G,0,4350.000000,1900.000000,297
1253,63,2,116,3G,0,4250.000000,1950.000000,296
1253,63,0,88,3G,0,5000.000000,2400.000000,379
1254,63,2,612,3G,0,4999.372692,2000.353975,339
1254,63,0,542,3G,1,5300.000000,2300.000000,381
1254,63,0,541,3G,1,5300.000000,2300.000000,381
1254,63,2,434,3G,1,5300.000000,2250.000000,341
1254,63,2,381,3G,0,5100.000000,2200.000000,340
1254,63,0,167,3G,1,4050.000000,1936.845330,296
1254,63,2,134,3G,0,4450.000000,1950.000000,297
1254,63,2,116,3G,0,4400.000000,1950.000000,297
1254,63,2,88,3G,0,5000.000000,2300.000000,379
1255,63,2,612,3G,0,4999.372692,2000.353975,339
1255,63,0,544,3G,1,5350.000000,2300.000000,381
1255,63,2,542,3G,0,5250.000000,2200.000000,340
1255,63,2,541,3G,0,5250.000000,2200.000000,340
1255,63,0,511,3G,1,5300.000000,2300.000000,381
1255,63,2,434,3G,0,5150.000000,2250.000000,340
1255,63,2,381,3G,0,5011.879112,1986.695702,300
1255,63,0,375,3G,1,5250.000000,2300.000000,380
1255,63,2,167,3G,1,4113.154670,1900.000000,296
1255,63,2,134,3G,0,4550.000000,2000.000000,298
1255,63,2,116,3G,0,4500.000000,2000.000000,297
1255,63,2,88,3G,0,5000.000000,2200.000000,339
1256,63,2,612,3G,0,4999.372692,2000.353975,339
1256,63,2,544,3G,1,5250.000000,2250.000000,340
1256,63,2,542,3G,0,5100.000000,2200.000000,340
1256,63,2,541,3G,0,5100.000000,2200.000000,340
1256,63,0,518,3G,1,5250.000000,2300.000000,380
1256,63,2,511,3G,0,5250.000000,2200.000000,340
1256,63,0,485,3G,1,5350.000000,2250.000000,341
1256,63,2,434,3G,0,5100.000000,2150.000000,340
1256,63,2,381,3G,0,5011.879112,1986.695702,300
1256,63,2,375,3G,0,5200.000000,2200.000000,340
1256,63,2,167,3G,0,4213.154670,1900.000000,296
1256,63,2,134,3G,0,4700.000000,2000.000000,298
1256,63,2,116,3G,0,4650.000000,2000.000000,298
1256,63,2,88,3G,0,5000.000000,2100.000000,339
1257,63,2,612,3G,0,4999.372692,2000.353975,339
1257,63,2,544,3G,0,5250.000000,2100.000000,340
1257,63,2,542,3G,0,5004.205576,2000.534478,340
1257,63,2,541,3G,0,5004.205576,2000.534478,340
