t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
1999,53,0,612,3G,0,7350.729068,3400.000000,549
2000,53,2,612,3G,0,7500.729068,3400.000000,550
2000,53,0,434,3G,0,7300.000000,3150.000000,509
2000,53,0,381,3G,0,7400.000000,3350.000000,549
2001,53,2,612,3G,0,7600.000000,3450.729068,550
2001,53,2,434,3G,0,7300.000000,3300.000000,549
2001,53,2,381,3G,0,7400.000000,3500.000000,549
2001,53,0,158,3G,1,7350.000000,3850.000000,629
2001,53,0,134,3G,0,7300.000000,3150.000000,509
2002,53,2,612,3G,0,7600.000000,3600.729068,590
2002,53,0,544,3G,0,7300.000000,3150.000000,509
2002,53,2,434,3G,0,7450.000000,3300.000000,549
2002,53,2,381,3G,0,7450.000000,3600.000000,589
2002,53,1,158,3G,1,7500.000000,3850.000000,629
2002,53,2,134,3G,0,7300.000000,3300.000000,549
2003,53,2,612,3G,0,7650.729068,3700.000000,590
2003,53,2,544,3G,0,7300.000000,3300.000000,549
2003,53,2,434,3G,0,7450.000000,3450.000000,549
2003,53,2,381,3G,0,7550.000000,3650.000000,590
2003,53,0,375,3G,0,7300.000000,3300.000000,549
2003,53,2,134,3G,0,7400.000000,3350.000000,549
2004,53,1,612,3G,0,7800.000000,3700.729068,591
2004,53,2,544,3G,0,7350.000000,3400.000000,549
2004,53,2,434,3G,0,7550.000000,3500.000000,550
2004,53,2,381,3G,0,7650.000000,3700.000000,590
2004,53,2,375,3G,1,7300.000000,3450.000000,549
2004,53,2,134,3G,0,7450.000000,3450.000000,549
2005,53,2,544,3G,0,7500.000000,3400.000000,549
2005,53,2,434,3G,0,7600.000000,3600.000000,590
2005,53,0,397,3G,0,7350.000000,3250.000000,509
2005,53,1,381,3G,0,7800.000000,3700.000000,591
2005,53,2,375,3G,0,7450.000000,3450.000000,549
2005,53,2,134,3G,0,7550.000000,3500.000000,550
2006,53,2,544,3G,0,7500.000000,3550.000000,589
2006,53,2,434,3G,0,7750.000000,3600.000000,590
2006,53,2,397,3G,0,7450.000000,3300.000000,549
2006,53,2,375,3G,0,7550.000000,3500.000000,550
2006,53,2,134,3G,0,7550.000000,3650.000000,590
2007,53,2,544,3G,0,7600.000000,3600.000000,590
2007,53,1,434,3G,0,7800.000000,3700.000000,591
2007,53,2,397,3G,0,7500.000000,3400.000000,549
2007,53,2,375,3G,0,7600.000000,3600.000000,590
2007,53,2,134,3G,0,7700.000000,3650.000000,590
2007,53,0,122,3G,1,7350.000000,3850.000000,629
2008,53,2,544,3G,0,7750.000000,3600.000000,590
2008,53,2,397,3G,0,7500.000000,3550.000000,589
2008,53,2,375,3G,0,7650.000000,3700.000000,590
2008,53,1,134,3G,1,7700.000000,3800.000000,630
2008,53,1,122,3G,1,7500.000000,3850.000000,629
2009,53,1,544,3G,0,7800.000000,3700.000000,591
2009,53,2,397,3G,0,7600.000000,3600.000000,590
2009,53,1,375,3G,0,7800.000000,3700.000000,591
2010,53,2,397,3G,0,7650.000000,3700.000000,590
2011,53,1,397,3G,0,7800.000000,3700.000000,591
2011,53,0,102,3G,0,7350.000000,3100.000000,509
2012,53,0,581,3G,0,7350.000000,3103.203858,509
2012,53,2,102,3G,0,7400.000000,3200.000000,509
2013,53,2,581,3G,0,7350.000000,3253.203858,549
2013,53,2,102,3G,0,7500.000000,3250.000000,509
2014,53,2,581,3G,0,7350.000000,3403.203858,549
2014,53,0,272,3G,1,7350.000000,3850.000000,629
2014,53,2,102,3G,0,7500.000000,3400.000000,549
2014,53,0,88,3G,0,7350.000000,3350.000000,549
2015,53,2,581,3G,0,7400.000000,3503.203858,589
2015,53,1,272,3G,1,7450.000000,3900.000000,629
2015,53,2,102,3G,0,7550.000000,3500.000000,550
2015,53,2,88,3G,0,7400.000000,3400.000000,549
2016,53,2,581,3G,0,7503.203858,3550.000000,590
2016,53,2,102,3G,0,7550.000000,3650.000000,590
2016,53,2,88,3G,0,7400.000000,3500.000000,549
2017,53,2,581,3G,0,7600.000000,3603.203858,590
2017,53,2,102,3G,0,7650.000000,3700.000000,590
2017,53,2,88,3G,0,7500.000000,3500.000000,549
2018,53,2,581,3G,0,7703.203858,3650.000000,590
2018,53,1,102,3G,0,7750.000000,3750.000000,590
2018,53,2,88,3G,0,7500.000000,3600.000000,589
2019,53,1,581,3G,1,7750.000000,3753.203858,630
2019,53,2,88,3G,0,7550.000000,3650.000000,590
2020,53,2,88,3G,0,7600.000000,3700.000000,590
2021,53,2,88,3G,0,7700.000000,3700.000000,590
2022,53,0,167,3G,0,7363.154670,3250.000000,509
2022,53,0,94,3G,0,7313.853413,3300.000000,549
2022,53,0,93,3G,0,7313.853413,3300.000000,549
2022,53,1,88,3G,0,7750.000000,3750.000000,590
2023,53,2,167,3G,0,7400.000000,3313.154670,549
2023,53,2,94,3G,0,7463.853413,3300.000000,549
2023,53,2,93,3G,0,7463.853413,3300.000000,549
2024,53,2,167,3G,0,7413.154670,3400.000000,549
2024,53,2,94,3G,0,7500.000000,3413.853413,549
2024,53,2,93,3G,0,7500.000000,3413.853413,549
2025,53,2,167,3G,0,7450.000000,3463.154670,549
2025,53,2,94,3G,0,7500.000000,3563.853413,589
2025,53,2,93,3G,0,7500.000000,3563.853413,589
2026,53,0,250,3G,0,7315.506592,3300.000000,549
2026,53,2,167,3G,0,7500.000000,3513.154670,589
2026,53,2,94,3G,0,7563.853413,3650.000000,590
2026,53,2,93,3G,0,7563.853413,3650.000000,590
2027,53,2,250,3G,0,7415.506592,3300.000000,549
2027,53,2,167,3G,0,7563.154670,3550.000000,590
2027,53,2,94,3G,0,7713.853413,3650.000000,590
2027,53,2,93,3G,0,7713.853413,3650.000000,590
2028,53,0,514,3G,0,7305.422936,3400.000000,549
2028,53,2,250,3G,0,7465.506592,3350.000000,549
2028,53,2,167,3G,0,7613.154670,3600.000000,590
2028,53,1,94,3G,0,7763.853413,3750.000000,591
2028,53,1,93,3G,0,7763.853413,3750.000000,591
2029,53,2,514,3G,0,7405.422936,3400.000000,549
2029,53,2,250,3G,0,7515.506592,3400.000000,550
2029,53,2,167,3G,0,7650.000000,3663.154670,590
2030,53,2,514,3G,0,7505.422936,3400.000000,550
2030,53,2,250,3G,0,7550.000000,3465.506592,550
2030,53,1,167,3G,0,7713.154670,3700.000000,590
2031,53,2,514,3G,0,7550.000000,3455.422936,550
2031,53,2,250,3G,0,7565.506592,3550.000000,590
2032,53,2,514,3G,0,7550.000000,3555.422936,590
2032,53,2,250,3G,0,7665.506592,3550.000000,590
2033,53,0,556,3G,0,7310.547526,3300.000000,549
2033,53,2,514,3G,0,7605.422936,3600.000000,590
2033,53,2,250,3G,0,7700.000000,3615.506592,590
2034,53,2,556,3G,0,7350.000000,3360.547526,549
2034,53,2,514,3G,0,7705.422936,3600.000000,590
2034,53,0,469,3G,0,7350.000000,3260.026362,549
2034,53,0,331,3G,0,7317.843063,3200.000000,509
2034,53,0,330,3G,0,7317.843063,3200.000000,509
2034,53,1,250,3G,0,7700.000000,3715.506592,590
2035,53,2,556,3G,0,7410.547526,3400.000000,549
2035,53,2,514,3G,0,7750.000000,3655.422936,590
2035,53,2,469,3G,0,7360.026362,3350.000000,549
2035,53,2,331,3G,0,7350.000000,3267.843063,549
2035,53,2,330,3G,0,7350.000000,3267.843063,549
2036,53,2,556,3G,0,7460.547526,3450.000000,549
2036,53,1,514,3G,0,7755.422936,3750.000000,591
2036,53,2,469,3G,0,7400.000000,3410.026362,549
2036,53,0,461,3G,0,7371.352302,3400.000000,549
2036,53,2,331,3G,0,7367.843063,3350.000000,549
2036,53,2,330,3G,0,7367.843063,3350.000000,549
2037,53,2,556,3G,0,7500.000000,3510.547526,589
2037,53,2,469,3G,0,7460.026362,3450.000000,549
2037,53,2,461,3G,0,7400.000000,3471.352302,549
2037,53,2,331,3G,0,7467.843063,3350.000000,549
2037,53,2,330,3G,0,7467.843063,3350.000000,549
2037,53,0,252,3G,0,7300.000000,3324.902775,549
2038,53,2,556,3G,0,7560.547526,3550.000000,590
2038,53,2,469,3G,0,7550.000000,3460.026362,550
2038,53,2,461,3G,0,7471.352302,3500.000000,549
2038,53,2,331,3G,0,7500.000000,3417.843063,549
2038,53,2,330,3G,0,7500.000000,3417.843063,549
2038,53,2,252,3G,0,7374.902775,3350.000000,549
2039,53,2,556,3G,0,7660.547526,3550.000000,590
2039,53,2,469,3G,0,7550.000000,3560.026362,590
2039,53,2,461,3G,0,7571.352302,3500.000000,550
2039,53,2,331,3G,0,7500.000000,3517.843063,589
2039,53,2,330,3G,0,7500.000000,3517.843063,589
2039,53,2,252,3G,0,7400.000000,3424.902775,549
2040,53,2,556,3G,0,7700.000000,3610.547526,590
2040,53,2,469,3G,0,7560.026362,3650.000000,590
2040,53,2,461,3G,0,7650.000000,3521.352302,590
2040,53,2,331,3G,0,7517.843063,3600.000000,590
2040,53,2,330,3G,0,7517.843063,3600.000000,590
2040,53,2,252,3G,0,7474.902775,3450.000000,549
2041,53,2,556,3G,0,7750.000000,3660.547526,590
2041,53,2,469,3G,0,7660.026362,3650.000000,590
2041,53,2,461,3G,0,7650.000000,3621.352302,590
2041,53,0,414,3G,0,7300.000000,3324.128772,549
2041,53,2,331,3G,0,7617.843063,3600.000000,590
2041,53,2,330,3G,0,7617.843063,3600.000000,590
2041,53,2,252,3G,0,7550.000000,3474.902775,550
2042,53,1,556,3G,0,7800.000000,3710.547526,591
2042,53,1,469,3G,0,7700.000000,3710.026362,590
2042,53,1,461,3G,0,7650.000000,3721.352302,590
2042,53,2,414,3G,0,7374.128772,3350.000000,549
2042,53,2,331,3G,0,7717.843063,3600.000000,590
2042,53,2,330,3G,0,7717.843063,3600.000000,590
2042,53,2,252,3G,0,7550.000000,3574.902775,590
2043,53,2,414,3G,0,7450.000000,3374.128772,549
2043,53,2,331,3G,0,7750.000000,3667.843063,590
2043,53,2,330,3G,0,7750.000000,3667.843063,590
2043,53,2,252,3G,0,7574.902775,3650.000000,590
2044,53,2,414,3G,0,7450.000000,3474.128772,549
2044,53,1,331,3G,0,7767.843063,3750.000000,591
2044,53,1,330,3G,0,7767.843063,3750.000000,591
2044,53,2,252,3G,0,7674.902775,3650.000000,590
2045,53,2,414,3G,0,7524.128772,3500.000000,550
2045,53,1,252,3G,0,7724.902775,3700.000000,590
2046,53,2,414,3G,0,7550.000000,3574.128772,590
2047,53,2,414,3G,0,7600.000000,3624.128772,590
2048,53,2,414,3G,0,7674.128772,3650.000000,590
2049,53,1,414,3G,0,7724.128772,3700.000000,590
2095,53,0,577,3G,0,7300.000000,3212.696007,509
2096,53,2,577,3G,0,7300.000000,3262.696007,549
2097,53,2,577,3G,0,7300.000000,3312.696007,549
2098,53,2,577,3G,0,7312.696007,3350.000000,549
2099,53,2,577,3G,0,7362.696007,3350.000000,549
2100,53,2,577,3G,0,7400.000000,3362.696007,549
2101,53,2,577,3G,0,7400.000000,3412.696007,549
2102,53,2,577,3G,0,7412.696007,3450.000000,549
2103,53,2,577,3G,0,7462.696007,3450.000000,549
2104,53,2,577,3G,0,7512.696007,3450.000000,550
2105,53,2,577,3G,0,7550.000000,3462.696007,550
2106,53,2,577,3G,0,7550.000000,3512.696007,590
2107,53,2,577,3G,0,7550.000000,3562.696007,590
2108,53,2,577,3G,0,7550.000000,3612.696007,590
2109,53,2,577,3G,0,7562.696007,3650.000000,590
2110,53,2,577,3G,0,7612.696007,3650.000000,590
2111,53,2,577,3G,0,7662.696007,3650.000000,590
2112,53,2,577,3G,0,7700.000000,3662.696007,590
2113,53,1,577,3G,0,7700.000000,3712.696007,590
2251,53,0,612,3G,1,7399.270932,3850.000000,629
2252,53,1,612,3G,1,7249.270932,3850.000000,628
2309,53,0,601,3G,0,7750.000000,3648.229151,590
2309,53,0,600,3G,0,7750.000000,3648.229151,590
2310,53,2,601,3G,0,7648.229151,3600.000000,590
2310,53,2,600,3G,0,7648.229151,3600.000000,590
2311,53,2,601,3G,0,7600.000000,3498.229151,550
2311,53,2,600,3G,0,7600.000000,3498.229151,550
2312,53,2,601,3G,0,7548.229151,3400.000000,550
2312,53,2,600,3G,0,7548.229151,3400.000000,550
2313,53,2,601,3G,0,7448.229151,3350.000000,549
2313,53,2,600,3G,0,7448.229151,3350.000000,549
2314,53,2,601,3G,0,7348.229151,3300.000000,549
2314,53,2,600,3G,0,7348.229151,3300.000000,549
2315,53,2,601,3G,0,7298.229151,3200.000000,509
2315,53,2,600,3G,0,7298.229151,3200.000000,509
2316,53,1,601,3G,1,7198.229151,3150.000000,508
2316,53,1,600,3G,1,7198.229151,3150.000000,508
2377,53,0,577,3G,0,8150.000000,3587.303993,592
2378,53,2,577,3G,0,8150.000000,3537.303993,592
2379,53,2,577,3G,0,8150.000000,3487.303993,552
2380,53,2,577,3G,0,8150.000000,3437.303993,552
2381,53,2,577,3G,0,8162.696007,3400.000000,552
2382,53,2,577,3G,0,8200.000000,3387.303993,552
2383,53,2,577,3G,0,8200.000000,3337.303993,552
2384,53,2,577,3G,0,8200.000000,3287.303993,552
2385,53,2,577,3G,0,8187.303993,3250.000000,512
2386,53,2,577,3G,0,8150.000000,3237.303993,512
2387,53,2,577,3G,0,8150.000000,3187.303993,512
2388,53,2,577,3G,0,8150.000000,3137.303993,512
2389,53,1,577,3G,0,8162.696007,3100.000000,512
