t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
147,60,0,618,3G,0,5750.000000,4900.000000,782
148,60,2,618,3G,0,5750.000000,4850.000000,782
149,60,2,618,3G,0,5750.000000,4900.000000,782
150,60,2,618,3G,0,5750.000000,4850.000000,782
151,60,2,618,3G,0,5700.000000,4850.000000,782
152,60,2,618,3G,0,5650.000000,4850.000000,782
153,60,2,618,3G,0,5600.000000,4850.000000,782
154,60,2,618,3G,0,5600.000000,4800.000000,782
155,60,2,618,3G,0,5600.000000,4750.000000,742
156,60,2,618,3G,0,5550.000000,4750.000000,742
157,60,2,618,3G,0,5500.000000,4750.000000,741
158,60,2,618,3G,0,5450.000000,4750.000000,741
159,60,2,618,3G,0,5500.000000,4750.000000,741
160,60,2,618,3G,0,5550.000000,4750.000000,742
161,60,2,618,3G,0,5500.000000,4750.000000,741
162,60,2,618,3G,0,5500.000000,4700.000000,741
163,60,2,618,3G,0,5500.000000,4750.000000,741
164,60,2,618,3G,0,5450.000000,4750.000000,741
165,60,2,618,3G,0,5450.000000,4800.000000,781
166,60,2,618,3G,0,5500.000000,4800.000000,781
167,60,2,618,3G,0,5550.000000,4800.000000,782
168,60,2,618,3G,0,5550.000000,4850.000000,782
169,60,2,618,3G,0,5500.000000,4850.000000,781
170,60,2,618,3G,0,5550.000000,4850.000000,782
171,60,2,618,3G,0,5500.000000,4850.000000,781
172,60,2,618,3G,0,5500.000000,4900.000000,781
173,60,2,618,3G,0,5450.000000,4900.000000,781
174,60,2,618,3G,0,5500.000000,4900.000000,781
175,60,2,618,3G,0,5500.000000,4850.000000,781
176,60,2,618,3G,0,5450.000000,4850.000000,781
177,60,2,618,3G,0,5400.000000,4850.000000,781
178,60,2,618,3G,0,5400.000000,4900.000000,781
179,60,2,618,3G,1,5400.000000,4950.000000,781
180,60,2,618,3G,1,5350.000000,4950.000000,781
181,60,2,618,3G,1,5350.000000,5000.000000,781
182,60,2,618,3G,1,5350.000000,4950.000000,781
183,60,2,618,3G,1,5350.000000,5000.000000,781
184,60,1,618,3G,1,5300.000000,5000.000000,781
189,60,0,618,3G,1,5350.000000,5000.000000,781
190,60,1,618,3G,1,5300.000000,5000.000000,781
1235,60,0,567,3G,0,6200.000000,4734.309068,744
1236,60,2,567,3G,0,6200.000000,4634.309068,744
1236,60,0,485,3G,0,6150.000000,4450.000000,704
1237,60,2,567,3G,0,6200.000000,4534.309068,744
1237,60,2,485,3G,0,6100.000000,4350.000000,704
1238,60,1,567,3G,0,6200.000000,4434.309068,704
1238,60,1,485,3G,0,6100.000000,4200.000000,664
1239,60,0,567,3G,0,6150.000000,4384.309068,704
1240,60,1,567,3G,0,6150.000000,4284.309068,704
1986,60,0,85,3G,0,5653.038393,4100.000000,662
1987,60,1,85,3G,0,5700.000000,3996.961607,622
1989,60,0,85,3G,0,5853.038393,4050.000000,663
1990,60,1,85,3G,1,5900.000000,3946.961607,623
1992,60,0,161,3G,0,5650.000000,4065.135874,662
1993,60,1,161,3G,0,5665.135874,4000.000000,622
1996,60,0,542,3G,0,5400.000000,4450.000000,701
1996,60,0,541,3G,0,5400.000000,4450.000000,701
1997,60,2,542,3G,0,5400.000000,4600.000000,741
1997,60,2,541,3G,0,5400.000000,4600.000000,741
1997,60,0,272,3G,0,5700.000000,4050.000000,662
1997,60,0,218,3G,0,5850.000000,4005.818632,663
1998,60,2,542,3G,0,5400.000000,4750.000000,741
1998,60,2,541,3G,0,5400.000000,4750.000000,741
1998,60,0,511,3G,0,5550.000000,4300.000000,702
1998,60,1,272,3G,1,5700.000000,3900.000000,622
