t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
1243,48,0,612,3G,1,4000.729068,2000.000000,296
1244,48,2,612,3G,1,4100.000000,2050.729068,336
1245,48,1,612,3G,1,4150.000000,2049.270932,336
1246,48,0,116,3G,0,4150.000000,2900.000000,456
1246,48,0,88,3G,0,4700.000000,2800.000000,458
1247,48,2,116,3G,0,4200.000000,2800.000000,456
1247,48,1,88,3G,0,4800.000000,2800.000000,459
1248,48,2,116,3G,0,4200.000000,2650.000000,416
1249,48,2,116,3G,0,4200.000000,2500.000000,376
1250,48,2,116,3G,0,4200.000000,2350.000000,376
1251,48,0,214,3G,1,3905.937513,2900.000000,455
1251,48,2,116,3G,0,4200.000000,2200.000000,336
1251,48,0,102,3G,1,3800.000000,2900.000000,455
1252,48,2,214,3G,0,3950.000000,2844.062487,455
1252,48,1,116,3G,0,4250.000000,2100.000000,336
1252,48,2,102,3G,1,3900.000000,2850.000000,455
1253,48,2,214,3G,0,3950.000000,2744.062487,415
1253,48,0,167,3G,1,4013.154670,2000.000000,296
1253,48,2,102,3G,0,3900.000000,2700.000000,415
1254,48,2,214,3G,0,3950.000000,2644.062487,415
1254,48,1,167,3G,1,4050.000000,1936.845330,296
1254,48,2,102,3G,0,3950.000000,2600.000000,415
1255,48,2,214,3G,0,3950.000000,2544.062487,415
1255,48,2,102,3G,0,4000.000000,2500.000000,375
1255,48,0,82,3G,0,4550.000000,2791.585174,458
1256,48,2,214,3G,0,4000.000000,2494.062487,375
1256,48,2,102,3G,0,4050.000000,2400.000000,376
1256,48,2,82,3G,0,4558.414826,2700.000000,418
1257,48,2,214,3G,0,4000.000000,2394.062487,375
1257,48,2,102,3G,0,4050.000000,2250.000000,336
1257,48,2,82,3G,0,4600.000000,2641.585174,418
1258,48,0,233,3G,0,4100.000000,2882.904134,456
1258,48,0,232,3G,0,4100.000000,2882.904134,456
1258,48,2,214,3G,0,4000.000000,2294.062487,375
1258,48,2,102,3G,1,4050.000000,2100.000000,336
1258,48,2,82,3G,0,4600.000000,2541.585174,418
1259,48,2,233,3G,0,4100.000000,2782.904134,456
1259,48,2,232,3G,0,4100.000000,2782.904134,456
1259,48,2,214,3G,1,4000.000000,2194.062487,335
1259,48,1,102,3G,1,4050.000000,1950.000000,296
1259,48,2,82,3G,0,4658.414826,2500.000000,378
1260,48,2,233,3G,0,4100.000000,2682.904134,416
1260,48,2,232,3G,0,4100.000000,2682.904134,416
1260,48,2,214,3G,1,4005.937513,2100.000000,336
1260,48,2,82,3G,0,4700.000000,2441.585174,378
1261,48,2,233,3G,0,4100.000000,2582.904134,416
1261,48,2,232,3G,0,4100.000000,2582.904134,416
1261,48,2,214,3G,1,4050.000000,2044.062487,336
1261,48,2,82,3G,0,4750.000000,2391.585174,378
1262,48,2,233,3G,0,4150.000000,2532.904134,416
1262,48,2,232,3G,0,4150.000000,2532.904134,416
1262,48,1,214,3G,1,4050.000000,1944.062487,296
1262,48,1,82,3G,0,4750.000000,2291.585174,378
1263,48,2,233,3G,0,4150.000000,2432.904134,376
1263,48,2,232,3G,0,4150.000000,2432.904134,376
1263,48,0,206,3G,1,4000.000000,2000.000000,295
1264,48,2,233,3G,0,4150.000000,2332.904134,376
1264,48,2,232,3G,0,4150.000000,2332.904134,376
1264,48,1,206,3G,1,4100.000000,2000.000000,296
1265,48,2,233,3G,0,4217.095866,2300.000000,376
1265,48,2,232,3G,0,4217.095866,2300.000000,376
1265,48,0,144,3G,1,3950.000000,1990.692789,295
1266,48,2,233,3G,0,4250.000000,2232.904134,336
1266,48,2,232,3G,0,4250.000000,2232.904134,336
1266,48,1,144,3G,1,4009.307211,1950.000000,296
1267,48,2,233,3G,0,4250.000000,2132.904134,336
1267,48,2,232,3G,0,4250.000000,2132.904134,336
1268,48,1,233,3G,1,4250.000000,2032.904134,336
1268,48,1,232,3G,1,4250.000000,2032.904134,336
1268,48,0,94,3G,1,4013.853413,2000.000000,296
1268,48,0,93,3G,1,4013.853413,2000.000000,296
1269,48,2,94,3G,1,4113.853413,2050.000000,336
1269,48,2,93,3G,1,4113.853413,2050.000000,336
1270,48,1,94,3G,1,4150.000000,1936.146587,296
1270,48,1,93,3G,1,4150.000000,1936.146587,296
1271,48,0,606,3G,1,3950.000000,2010.665428,335
1272,48,2,606,3G,1,3950.000000,2039.334572,335
1273,48,2,606,3G,1,3960.665428,2000.000000,295
1274,48,2,606,3G,1,4010.665428,2000.000000,296
1275,48,1,606,3G,1,4050.000000,2010.665428,336
1275,48,0,593,3G,1,3950.000000,2000.000000,295
1275,48,0,592,3G,1,3950.000000,2000.000000,295
1276,48,0,606,3G,1,4050.000000,2039.334572,336
1276,48,1,593,3G,1,4050.000000,2000.000000,296
1276,48,1,592,3G,1,4050.000000,2000.000000,296
1277,48,1,606,3G,1,4050.000000,1989.334572,296
1277,48,0,593,3G,1,4100.000000,2050.000000,336
1277,48,0,592,3G,1,4100.000000,2050.000000,336
1278,48,1,593,3G,1,4100.000000,1950.000000,296
1278,48,1,592,3G,1,4100.000000,1950.000000,296
1328,48,0,265,3G,1,4000.000000,2000.000000,295
1329,48,1,265,3G,1,4000.000000,1850.000000,295
1983,48,0,116,3G,0,4750.000000,2500.000000,378
1984,48,2,116,3G,0,4750.000000,2650.000000,418
1985,48,2,116,3G,0,4700.000000,2750.000000,418
1986,48,2,116,3G,0,4650.000000,2850.000000,458
1987,48,1,116,3G,0,4550.000000,2900.000000,458
1990,48,0,350,3G,0,4900.000000,2500.000000,379
1991,48,2,350,3G,0,4850.000000,2600.000000,419
1992,48,1,350,3G,0,4800.000000,2700.000000,419
1993,48,0,173,3G,0,4800.000000,2550.000000,419
1994,48,2,173,3G,0,4700.000000,2600.000000,418
1995,48,2,173,3G,0,4650.000000,2700.000000,418
1996,48,2,173,3G,0,4600.000000,2800.000000,458
1997,48,2,173,3G,0,4500.000000,2850.000000,457
1998,48,1,173,3G,0,4500.000000,3000.000000,457
