t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
1209,61,0,577,3G,1,7737.303993,1700.000000,270
1210,61,1,577,3G,1,7812.696007,1700.000000,271
1213,61,0,577,3G,1,7737.303993,1700.000000,270
1214,61,1,577,3G,1,7812.696007,1700.000000,271
1217,61,0,577,3G,1,7737.303993,1700.000000,270
1218,61,2,577,3G,1,7800.000000,1712.696007,271
1219,61,2,577,3G,1,7787.303993,1750.000000,271
1220,61,2,577,3G,1,7737.303993,1750.000000,270
1221,61,2,577,3G,1,7787.303993,1750.000000,271
1222,61,2,577,3G,1,7737.303993,1750.000000,270
1223,61,2,577,3G,1,7800.000000,1762.696007,311
1224,61,2,577,3G,1,7787.303993,1800.000000,311
1225,61,1,577,3G,1,7750.000000,1812.696007,310
