t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
0,41,0,327,3G,1,8998.413946,7262.704187,1195
0,41,0,346,3G,1,9058.426756,7091.522396,1156
0,41,0,350,3G,0,9696.916712,7192.613619,1158
0,41,0,399,3G,0,9200.055119,7192.246434,1156
0,41,0,424,3G,1,8741.997801,7667.268460,1234
0,41,0,425,3G,1,8741.997801,7667.268460,1234
0,41,0,456,3G,1,8821.976700,7625.708284,1235
0,41,0,522,3G,0,9286.239754,7841.611014,1277
0,41,0,524,3G,0,9431.627045,7350.558853,1197
0,41,0,531,3G,1,8958.514278,7220.216640,1155
0,41,0,532,3G,1,8958.514278,7220.216640,1155
0,41,0,539,3G,0,9263.016911,7190.748345,1157
1,41,2,539,3G,0,9250.000000,7200.000000,1156
1,41,2,532,3G,1,8958.514278,7220.216640,1155
1,41,2,531,3G,1,8958.514278,7220.216640,1155
1,41,2,524,3G,0,9431.627045,7350.558853,1197
1,41,2,522,3G,0,9286.239754,7841.611014,1277
1,41,2,456,3G,1,8821.976700,7625.708284,1235
1,41,2,425,3G,1,8750.000000,7650.000000,1234
1,41,2,424,3G,1,8750.000000,7650.000000,1234
1,41,2,399,3G,0,9200.055119,7192.246434,1156
1,41,2,350,3G,0,9696.916712,7192.613619,1158
1,41,2,346,3G,1,9058.426756,7091.522396,1156
1,41,2,327,3G,1,9000.000000,7250.000000,1155
2,41,2,539,3G,0,9250.000000,7150.000000,1156
2,41,2,532,3G,1,8958.514278,7220.216640,1155
2,41,2,531,3G,1,8958.514278,7220.216640,1155
2,41,2,524,3G,0,9431.627045,7350.558853,1197
2,41,2,522,3G,0,9286.239754,7841.611014,1277
2,41,2,456,3G,1,8821.976700,7625.708284,1235
2,41,2,425,3G,1,8750.000000,7654.719479,1234
2,41,2,424,3G,1,8750.000000,7654.719479,1234
2,41,2,399,3G,0,9200.055119,7192.246434,1156
2,41,2,350,3G,0,9696.916712,7192.613619,1158
2,41,2,346,3G,1,9058.426756,7091.522396,1156
2,41,2,327,3G,1,9004.674688,7250.000000,1156
3,41,2,539,3G,0,9300.000000,7150.000000,1157
3,41,2,532,3G,1,8958.514278,7220.216640,1155
3,41,2,531,3G,1,8958.514278,7220.216640,1155
3,41,2,524,3G,0,9431.627045,7350.558853,1197
3,41,2,522,3G,0,9286.239754,7841.611014,1277
3,41,2,456,3G,1,8821.976700,7625.708284,1235
3,41,2,425,3G,1,8750.000000,7659.438958,1234
3,41,2,424,3G,1,8750.000000,7659.438958,1234
3,41,2,399,3G,0,9200.055119,7192.246434,1156
3,41,2,350,3G,0,9696.916712,7192.613619,1158
3,41,2,346,3G,1,9058.426756,7091.522396,1156
3,41,2,327,3G,0,9009.349376,7250.000000,1156
4,41,2,539,3G,0,9300.000000,7200.000000,1157
4,41,2,532,3G,1,8958.514278,7220.216640,1155
4,41,2,531,3G,1,8958.514278,7220.216640,1155
4,41,2,524,3G,0,9431.627045,7350.558853,1197
4,41,2,522,3G,0,9286.239754,7841.611014,1277
4,41,2,456,3G,1,8821.976700,7625.708284,1235
4,41,2,425,3G,1,8750.000000,7664.158437,1234
4,41,2,424,3G,1,8750.000000,7664.158437,1234
4,41,2,399,3G,0,9200.055119,7192.246434,1156
4,41,2,350,3G,0,9696.916712,7192.613619,1158
4,41,2,346,3G,1,9058.426756,7091.522396,1156
4,41,2,327,3G,0,9014.024064,7250.000000,1156
5,41,2,539,3G,0,9300.000000,7150.000000,1157
5,41,2,532,3G,1,8958.514278,7220.216640,1155
5,41,2,531,3G,1,8958.514278,7220.216640,1155
5,41,2,524,3G,0,9431.627045,7350.558853,1197
5,41,2,522,3G,0,9286.239754,7841.611014,1277
5,41,2,456,3G,1,8821.976700,7625.708284,1235
5,41,2,425,3G,1,8750.000000,7668.877916,1234
5,41,2,424,3G,1,8750.000000,7668.877916,1234
5,41,2,399,3G,0,9200.055119,7192.246434,1156
5,41,2,350,3G,0,9696.916712,7192.613619,1158
5,41,2,346,3G,1,9058.426756,7091.522396,1156
5,41,2,327,3G,0,9018.698753,7250.000000,1156
6,41,2,539,3G,0,9300.000000,7100.000000,1157
6,41,2,532,3G,1,8958.514278,7220.216640,1155
6,41,2,531,3G,1,8958.514278,7220.216640,1155
