t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
0,42,0,348,3G,0,8071.029306,5785.477392,952
0,42,0,621,3G,0,8638.999891,5835.084386,954
1,42,2,621,3G,0,8650.000000,5850.000000,954
1,42,2,348,3G,0,8071.029306,5785.477392,952
2,42,2,621,3G,0,8650.000000,5850.000000,954
2,42,2,348,3G,0,8071.029306,5785.477392,952
3,42,2,621,3G,0,8650.000000,5850.000000,954
3,42,2,348,3G,0,8071.029306,5785.477392,952
4,42,2,621,3G,0,8650.000000,5850.000000,954
4,42,2,348,3G,0,8071.029306,5785.477392,952
5,42,2,621,3G,0,8650.000000,5850.000000,954
5,42,2,348,3G,0,8071.029306,5785.477392,952
6,42,2,621,3G,0,8650.000000,5850.000000,954
6,42,2,348,3G,0,8071.029306,5785.477392,952
7,42,2,621,3G,0,8650.000000,5850.000000,954
7,42,2,348,3G,0,8071.029306,5785.477392,952
8,42,2,621,3G,0,8650.000000,5850.000000,954
8,42,2,348,3G,0,8071.029306,5785.477392,952
9,42,2,621,3G,0,8650.000000,5850.000000,954
9,42,2,348,3G,0,8071.029306,5785.477392,952
10,42,2,621,3G,0,8650.000000,5850.000000,954
10,42,2,348,3G,0,8071.029306,5785.477392,952
11,42,2,621,3G,0,8650.000000,5850.000000,954
11,42,2,348,3G,0,8071.029306,5785.477392,952
12,42,2,621,3G,0,8650.000000,5850.000000,954
12,42,2,348,3G,0,8071.029306,5785.477392,952
13,42,2,621,3G,0,8650.000000,5850.000000,954
13,42,2,348,3G,0,8071.029306,5785.477392,952
14,42,2,621,3G,0,8650.000000,5850.000000,954
14,42,2,348,3G,0,8071.029306,5785.477392,952
15,42,2,621,3G,0,8650.000000,5850.000000,954
15,42,2,348,3G,0,8071.029306,5785.477392,952
16,42,2,621,3G,0,8650.000000,5850.000000,954
16,42,2,348,3G,0,8071.029306,5785.477392,952
17,42,2,621,3G,0,8650.000000,5850.000000,954
17,42,2,348,3G,0,8071.029306,5785.477392,952
18,42,2,621,3G,0,8650.000000,5850.000000,954
18,42,2,348,3G,0,8071.029306,5785.477392,952
19,42,2,621,3G,0,8650.000000,5850.000000,954
19,42,2,348,3G,0,8071.029306,5785.477392,952
20,42,2,621,3G,0,8650.000000,5850.000000,954
20,42,2,348,3G,0,8071.029306,5785.477392,952
21,42,2,621,3G,0,8655.212175,5850.000000,954
21,42,2,348,3G,0,8071.029306,5785.477392,952
22,42,2,621,3G,0,8660.424350,5850.000000,954
22,42,2,348,3G,0,8071.029306,5785.477392,952
23,42,2,621,3G,0,8665.636525,5850.000000,954
23,42,2,348,3G,0,8071.029306,5785.477392,952
24,42,2,621,3G,0,8670.848699,5850.000000,954
24,42,2,348,3G,0,8071.029306,5785.477392,952
25,42,2,621,3G,0,8676.060874,5850.000000,954
25,42,2,348,3G,0,8071.029306,5785.477392,952
26,42,2,621,3G,0,8681.273049,5850.000000,954
26,42,2,348,3G,0,8071.029306,5785.477392,952
27,42,2,621,3G,0,8686.485224,5850.000000,954
27,42,2,348,3G,0,8071.029306,5785.477392,952
28,42,2,621,3G,0,8691.697399,5850.000000,954
28,42,2,348,3G,0,8071.029306,5785.477392,952
29,42,2,621,3G,0,8700.000000,5850.000000,954
29,42,2,348,3G,0,8071.029306,5785.477392,952
30,42,2,621,3G,0,8694.787825,5850.000000,954
30,42,2,348,3G,0,8071.029306,5785.477392,952
31,42,2,621,3G,0,8689.575650,5850.000000,954
31,42,2,348,3G,0,8071.029306,5785.477392,952
32,42,2,621,3G,0,8684.363475,5850.000000,954
32,42,2,348,3G,0,8071.029306,5785.477392,952
33,42,2,621,3G,0,8679.151301,5850.000000,954
33,42,2,348,3G,0,8071.029306,5785.477392,952
34,42,2,621,3G,0,8673.939126,5850.000000,954
34,42,2,348,3G,0,8071.029306,5785.477392,952
35,42,2,621,3G,0,8668.726951,5850.000000,954
35,42,2,348,3G,0,8071.029306,5785.477392,952
36,42,2,621,3G,0,8663.514776,5850.000000,954
36,42,2,348,3G,0,8071.029306,5785.477392,952
37,42,2,621,3G,0,8658.302601,5850.000000,954
37,42,2,348,3G,0,8071.029306,5785.477392,952
38,42,2,621,3G,0,8650.000000,5850.000000,954
38,42,2,348,3G,0,8071.029306,5785.477392,952
39,42,2,621,3G,0,8650.000000,5844.787825,954
39,42,2,348,3G,0,8071.029306,5785.477392,952
40,42,2,621,3G,0,8650.000000,5839.575650,954
40,42,2,348,3G,0,8071.029306,5785.477392,952
41,42,2,621,3G,0,8650.000000,5834.363475,954
41,42,2,348,3G,0,8071.029306,5785.477392,952
42,42,2,621,3G,0,8650.000000,5829.151301,954
42,42,2,348,3G,0,8071.029306,5785.477392,952
43,42,2,621,3G,0,8650.000000,5823.939126,954
43,42,2,348,3G,0,8071.029306,5785.477392,952
44,42,2,621,3G,0,8650.000000,5818.726951,954
44,42,2,348,3G,0,8071.029306,5785.477392,952
45,42,2,621,3G,0,8650.000000,5813.514776,954
45,42,2,348,3G,0,8071.029306,5785.477392,952
46,42,2,621,3G,0,8650.000000,5808.302601,954
46,42,2,348,3G,0,8071.029306,5785.477392,952
47,42,2,621,3G,0,8650.000000,5800.000000,954
47,42,2,348,3G,0,8071.029306,5785.477392,952
48,42,2,621,3G,0,8650.000000,5805.212175,954
48,42,2,348,3G,0,8071.029306,5785.477392,952
49,42,2,621,3G,0,8650.000000,5810.424350,954
49,42,2,348,3G,0,8071.029306,5785.477392,952
50,42,2,621,3G,0,8650.000000,5815.636525,954
50,42,2,348,3G,0,8071.029306,5785.477392,952
51,42,2,621,3G,0,8650.000000,5820.848699,954
51,42,2,348,3G,0,8071.029306,5785.477392,952
52,42,2,621,3G,0,8650.000000,5826.060874,954
52,42,2,348,3G,0,8071.029306,5785.477392,952
53,42,2,621,3G,0,8650.000000,5831.273049,954
53,42,2,348,3G,0,8071.029306,5785.477392,952
54,42,2,621,3G,0,8650.000000,5836.485224,954
54,42,2,348,3G,0,8071.029306,5785.477392,952
55,42,2,621,3G,0,8650.000000,5841.697399,954
55,42,2,348,3G,0,8071.029306,5785.477392,952
56,42,2,621,3G,0,8650.000000,5850.000000,954
56,42,2,348,3G,0,8071.029306,5785.477392,952
57,42,2,621,3G,0,8655.212175,5850.000000,954
57,42,2,348,3G,0,8071.029306,5785.477392,952
58,42,2,621,3G,0,8660.424350,5850.000000,954
58,42,2,348,3G,0,8071.029306,5785.477392,952
59,42,2,621,3G,0,8665.636525,5850.000000,954
59,42,2,348,3G,0,8071.029306,5785.477392,952
60,42,2,621,3G,0,8670.848699,5850.000000,954
60,42,2,348,3G,0,8071.029306,5785.477392,952
61,42,2,621,3G,0,8676.060874,5850.000000,954
61,42,2,348,3G,0,8071.029306,5785.477392,952
62,42,2,621,3G,0,8681.273049,5850.000000,954
62,42,2,348,3G,0,8071.029306,5785.477392,952
63,42,2,621,3G,0,8686.485224,5850.000000,954
63,42,2,348,3G,0,8071.029306,5785.477392,952
64,42,2,621,3G,0,8691.697399,5850.000000,954
64,42,2,348,3G,0,8071.029306,5785.477392,952
