t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
1205,12,0,612,3G,1,600.000000,2999.270932,442
1206,12,2,612,3G,0,600.000000,2849.270932,442
1207,12,2,612,3G,0,650.729068,2750.000000,402
1208,12,2,612,3G,0,700.000000,2649.270932,402
1209,12,2,612,3G,1,800.000000,2599.270932,403
1209,12,0,593,3G,1,650.000000,3100.000000,482
1209,12,0,592,3G,1,650.000000,3100.000000,482
1210,12,2,612,3G,1,850.729068,2500.000000,363
1210,12,2,593,3G,1,650.000000,3000.000000,442
1210,12,2,592,3G,1,650.000000,3000.000000,442
1211,12,2,612,3G,1,900.000000,2399.270932,363
1211,12,2,593,3G,1,650.000000,2900.000000,442
1211,12,2,592,3G,1,650.000000,2900.000000,442
1212,12,2,612,3G,1,900.000000,2249.270932,323
1212,12,2,593,3G,0,650.000000,2800.000000,442
1212,12,2,592,3G,0,650.000000,2800.000000,442
1213,12,2,612,3G,1,900.000000,2099.270932,323
1213,12,2,593,3G,0,700.000000,2750.000000,402
1213,12,2,592,3G,0,700.000000,2750.000000,402
1214,12,2,612,3G,1,900.000000,1949.270932,283
1214,12,2,593,3G,0,700.000000,2650.000000,402
1214,12,2,592,3G,0,700.000000,2650.000000,402
1215,12,1,612,3G,1,1000.000000,1900.729068,283
1215,12,2,593,3G,0,700.000000,2550.000000,402
1215,12,2,592,3G,0,700.000000,2550.000000,402
1216,12,2,593,3G,0,700.000000,2450.000000,362
1216,12,2,592,3G,0,700.000000,2450.000000,362
1217,12,2,593,3G,0,750.000000,2400.000000,362
1217,12,2,592,3G,0,750.000000,2400.000000,362
1218,12,2,593,3G,0,750.000000,2300.000000,362
1218,12,2,592,3G,0,750.000000,2300.000000,362
1219,12,2,593,3G,1,800.000000,2250.000000,323
1219,12,2,592,3G,1,800.000000,2250.000000,323
1220,12,2,593,3G,1,800.000000,2150.000000,323
1220,12,2,592,3G,1,800.000000,2150.000000,323
1221,12,2,593,3G,1,800.000000,2050.000000,323
1221,12,2,592,3G,1,800.000000,2050.000000,323
1222,12,2,593,3G,1,800.000000,1950.000000,283
1222,12,2,592,3G,1,800.000000,1950.000000,283
1223,12,2,593,3G,1,900.000000,1950.000000,283
1223,12,2,592,3G,1,900.000000,1950.000000,283
1224,12,1,593,3G,1,1000.000000,1950.000000,283
1224,12,1,592,3G,1,1000.000000,1950.000000,283
