t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
1236,44,0,434,3G,0,6650.000000,3600.000000,586
1237,44,1,434,3G,0,6500.000000,3600.000000,585
1237,44,0,381,3G,0,6400.000000,3450.000000,545
1238,44,0,544,3G,0,6650.000000,3550.000000,586
1238,44,0,511,3G,0,6600.000000,3550.000000,586
1238,44,0,434,3G,0,6450.000000,3500.000000,545
1238,44,0,402,3G,0,6600.000000,3550.000000,586
1238,44,0,401,3G,0,6600.000000,3550.000000,586
1238,44,2,381,3G,0,6350.000000,3350.000000,545
1238,44,0,375,3G,0,6550.000000,3550.000000,586
1239,44,2,544,3G,0,6500.000000,3550.000000,585
1239,44,2,511,3G,0,6500.000000,3500.000000,545
1239,44,2,434,3G,0,6400.000000,3400.000000,545
1239,44,2,402,3G,0,6500.000000,3550.000000,585
1239,44,2,401,3G,0,6500.000000,3550.000000,585
1239,44,2,381,3G,0,6350.000000,3200.000000,505
1239,44,1,375,3G,0,6400.000000,3550.000000,585
1239,44,0,346,3G,0,6700.000000,3600.000000,586
1240,44,2,544,3G,0,6500.000000,3400.000000,545
1240,44,0,518,3G,0,6450.000000,3500.000000,545
1240,44,2,511,3G,0,6500.000000,3350.000000,545
1240,44,2,434,3G,0,6300.000000,3350.000000,545
1240,44,2,402,3G,0,6500.000000,3450.000000,545
1240,44,2,401,3G,0,6500.000000,3450.000000,545
1240,44,2,381,3G,0,6350.000000,3050.000000,505
1240,44,0,375,3G,0,6350.000000,3450.000000,545
1240,44,2,346,3G,0,6600.000000,3550.000000,586
1241,44,2,544,3G,0,6350.000000,3400.000000,545
1241,44,2,518,3G,0,6350.000000,3450.000000,545
1241,44,2,511,3G,0,6400.000000,3300.000000,545
1241,44,2,434,3G,0,6200.000000,3300.000000,544
1241,44,2,402,3G,0,6400.000000,3450.000000,545
1241,44,2,401,3G,0,6400.000000,3450.000000,545
1241,44,2,381,3G,1,6200.000000,3050.000000,504
1241,44,2,375,3G,0,6350.000000,3300.000000,545
1241,44,2,346,3G,0,6450.000000,3550.000000,585
1242,44,2,544,3G,0,6300.000000,3300.000000,545
1242,44,2,518,3G,0,6300.000000,3350.000000,545
1242,44,2,511,3G,0,6350.000000,3200.000000,505
1242,44,2,434,3G,1,6150.000000,3200.000000,504
1242,44,2,402,3G,0,6400.000000,3350.000000,545
1242,44,2,401,3G,0,6400.000000,3350.000000,545
1242,44,1,381,3G,1,6050.000000,3050.000000,504
1242,44,2,375,3G,0,6250.000000,3250.000000,504
1242,44,2,346,3G,0,6450.000000,3400.000000,545
1243,44,0,548,3G,0,6700.000000,3639.409974,586
1243,44,2,544,3G,0,6250.000000,3200.000000,504
1243,44,2,518,3G,0,6250.000000,3250.000000,504
1243,44,0,514,3G,0,6444.577064,3500.000000,545
1243,44,2,511,3G,0,6300.000000,3100.000000,505
1243,44,2,434,3G,1,6150.000000,3050.000000,504
1243,44,2,402,3G,0,6350.000000,3300.000000,545
1243,44,2,401,3G,0,6350.000000,3300.000000,545
1243,44,2,375,3G,1,6150.000000,3200.000000,504
1243,44,0,372,3G,0,6600.000000,3581.349563,586
1243,44,2,346,3G,0,6350.000000,3350.000000,545
1244,44,2,548,3G,0,6650.000000,3589.409974,586
1244,44,2,544,3G,1,6150.000000,3150.000000,504
1244,44,2,518,3G,1,6150.000000,3200.000000,504
1244,44,2,514,3G,0,6400.000000,3444.577064,545
1244,44,2,511,3G,1,6150.000000,3100.000000,504
1244,44,1,434,3G,1,6000.000000,3050.000000,503
1244,44,0,422,3G,0,6750.000000,3600.000000,586
1244,44,2,402,3G,0,6300.000000,3250.000000,505
1244,44,2,401,3G,0,6300.000000,3250.000000,505
1244,44,2,375,3G,1,6100.000000,3100.000000,504
1244,44,2,372,3G,0,6531.349563,3550.000000,586
1244,44,2,346,3G,0,6300.000000,3250.000000,505
1245,44,0,556,3G,0,6650.000000,3589.452474,586
1245,44,2,548,3G,0,6589.409974,3550.000000,586
1245,44,1,544,3G,1,6150.000000,3000.000000,464
1245,44,1,518,3G,1,6050.000000,3150.000000,504
1245,44,2,514,3G,0,6400.000000,3344.577064,545
1245,44,1,511,3G,1,6000.000000,3100.000000,503
1245,44,2,422,3G,0,6700.000000,3500.000000,546
1245,44,2,402,3G,0,6250.000000,3200.000000,504
1245,44,2,401,3G,0,6250.000000,3200.000000,504
1245,44,1,375,3G,1,6000.000000,3050.000000,503
1245,44,2,372,3G,0,6500.000000,3481.349563,545
1245,44,0,350,3G,0,6600.000000,3550.000000,586
1245,44,2,346,3G,1,6150.000000,3250.000000,504
1246,44,2,556,3G,0,6589.452474,3550.000000,586
1246,44,2,548,3G,0,6539.409974,3500.000000,546
1246,44,2,514,3G,0,6350.000000,3294.577064,545
1246,44,0,481,3G,0,6450.000000,3550.000000,585
1246,44,2,422,3G,0,6550.000000,3500.000000,546
1246,44,2,402,3G,1,6150.000000,3200.000000,504
1246,44,2,401,3G,1,6150.000000,3200.000000,504
1246,44,2,372,3G,0,6450.000000,3431.349563,545
1246,44,2,350,3G,0,6450.000000,3550.000000,585
1246,44,2,346,3G,1,6100.000000,3150.000000,504
1247,44,2,556,3G,0,6489.452474,3550.000000,585
1247,44,2,548,3G,0,6439.409974,3500.000000,545
1247,44,2,514,3G,0,6294.577064,3250.000000,505
1247,44,2,481,3G,0,6450.000000,3400.000000,545
1247,44,0,469,3G,0,6600.000000,3589.973638,586
1247,44,2,422,3G,0,6450.000000,3450.000000,545
1247,44,2,402,3G,1,6150.000000,3100.000000,504
1247,44,2,401,3G,1,6150.000000,3100.000000,504
1247,44,2,372,3G,0,6381.349563,3400.000000,545
1247,44,2,350,3G,0,6400.000000,3450.000000,545
1247,44,1,346,3G,1,6100.000000,3000.000000,464
1248,44,2,556,3G,0,6450.000000,3489.452474,545
1248,44,2,548,3G,0,6389.409974,3450.000000,545
1248,44,2,514,3G,1,6194.577064,3250.000000,504
1248,44,2,481,3G,0,6350.000000,3350.000000,545
1248,44,2,469,3G,0,6539.973638,3550.000000,586
1248,44,2,422,3G,0,6450.000000,3300.000000,545
1248,44,1,402,3G,1,6150.000000,3000.000000,464
1248,44,1,401,3G,1,6150.000000,3000.000000,464
1248,44,2,372,3G,0,6331.349563,3350.000000,545
1248,44,2,350,3G,0,6300.000000,3400.000000,545
1248,44,0,331,3G,0,6650.000000,3582.156937,586
1248,44,0,330,3G,0,6650.000000,3582.156937,586
1249,44,2,556,3G,0,6450.000000,3389.452474,545
1249,44,2,548,3G,0,6350.000000,3389.409974,545
1249,44,2,514,3G,1,6150.000000,3194.577064,504
1249,44,0,498,3G,0,6550.000000,3588.523825,586
1249,44,2,481,3G,0,6250.000000,3300.000000,544
1249,44,2,469,3G,0,6450.000000,3539.973638,585
1249,44,2,422,3G,0,6300.000000,3300.000000,545
1249,44,0,385,3G,0,6550.000000,3550.000000,586
1249,44,2,372,3G,0,6300.000000,3281.349563,545
1249,44,2,350,3G,0,6300.000000,3250.000000,505
1249,44,2,331,3G,0,6632.156937,3500.000000,546
1249,44,2,330,3G,0,6632.156937,3500.000000,546
1250,44,2,556,3G,0,6389.452474,3350.000000,545
1250,44,2,548,3G,0,6350.000000,3289.409974,545
1250,44,2,514,3G,1,6150.000000,3094.577064,504
1250,44,2,498,3G,0,6550.000000,3488.523825,546
1250,44,2,481,3G,0,6200.000000,3200.000000,504
1250,44,2,469,3G,0,6450.000000,3439.973638,545
1250,44,2,422,3G,0,6300.000000,3150.000000,505
1250,44,1,385,3G,0,6400.000000,3550.000000,585
1250,44,2,372,3G,0,6300.000000,3181.349563,505
1250,44,2,350,3G,1,6150.000000,3250.000000,504
1250,44,2,331,3G,0,6550.000000,3482.156937,546
1250,44,2,330,3G,0,6550.000000,3482.156937,546
1251,44,2,556,3G,0,6339.452474,3300.000000,545
1251,44,2,548,3G,0,6350.000000,3189.409974,505
1251,44,1,514,3G,1,6094.577064,3050.000000,504
1251,44,2,498,3G,0,6488.523825,3450.000000,545
1251,44,2,481,3G,1,6100.000000,3150.000000,504
1251,44,2,469,3G,0,6439.973638,3350.000000,545
1251,44,2,422,3G,1,6150.000000,3150.000000,504
1251,44,0,385,3G,0,6300.000000,3500.000000,545
1251,44,2,372,3G,0,6231.349563,3150.000000,504
1251,44,2,350,3G,1,6150.000000,3100.000000,504
1251,44,2,331,3G,0,6482.156937,3450.000000,545
1251,44,2,330,3G,0,6482.156937,3450.000000,545
1252,44,2,556,3G,0,6239.452474,3300.000000,544
1252,44,2,548,3G,0,6289.409974,3150.000000,505
1252,44,2,498,3G,0,6450.000000,3388.523825,545
1252,44,1,481,3G,1,6100.000000,3000.000000,464
1252,44,2,469,3G,0,6339.973638,3350.000000,545
1252,44,0,461,3G,0,6250.000000,3428.647698,544
1252,44,1,422,3G,1,6150.000000,3000.000000,464
1252,44,2,385,3G,1,6200.000000,3450.000000,544
1252,44,2,372,3G,1,6150.000000,3131.349563,504
1252,44,1,350,3G,1,6050.000000,3050.000000,504
1252,44,2,331,3G,0,6382.156937,3450.000000,545
1252,44,2,330,3G,0,6382.156937,3450.000000,545
1253,44,2,556,3G,1,6139.452474,3300.000000,544
1253,44,2,548,3G,1,6189.409974,3150.000000,504
1253,44,2,498,3G,0,6438.523825,3300.000000,545
1253,44,2,469,3G,0,6289.973638,3300.000000,545
1253,44,2,461,3G,0,6250.000000,3328.647698,544
1253,44,2,385,3G,1,6150.000000,3350.000000,544
1253,44,2,372,3G,1,6100.000000,3081.349563,504
1253,44,2,331,3G,0,6350.000000,3382.156937,545
1253,44,2,330,3G,0,6350.000000,3382.156937,545
1254,44,2,556,3G,1,6089.452474,3250.000000,504
1254,44,2,548,3G,1,6089.409974,3150.000000,504
1254,44,2,498,3G,0,6338.523825,3300.000000,545
1254,44,2,469,3G,0,6250.000000,3239.973638,504
1254,44,2,461,3G,0,6250.000000,3228.647698,504
1254,44,2,385,3G,1,6150.000000,3200.000000,504
1254,44,1,372,3G,1,6081.349563,3000.000000,464
1254,44,2,331,3G,0,6350.000000,3282.156937,545
1254,44,2,330,3G,0,6350.000000,3282.156937,545
1255,44,1,556,3G,1,6039.452474,3200.000000,504
1255,44,1,548,3G,1,6050.000000,3089.409974,504
1255,44,2,498,3G,0,6238.523825,3300.000000,544
1255,44,2,469,3G,1,6189.973638,3200.000000,504
1255,44,2,461,3G,1,6200.000000,3178.647698,504
1255,44,2,385,3G,1,6100.000000,3100.000000,504
1255,44,2,331,3G,0,6282.156937,3250.000000,505
1255,44,2,330,3G,0,6282.156937,3250.000000,505
1256,44,2,498,3G,1,6150.000000,3288.523825,544
1256,44,2,469,3G,1,6150.000000,3139.973638,504
1256,44,2,461,3G,1,6128.647698,3150.000000,504
1256,44,0,414,3G,0,6500.000000,3525.871228,585
1256,44,1,385,3G,1,6000.000000,3050.000000,503
1256,44,2,331,3G,1,6182.156937,3250.000000,504
1256,44,2,330,3G,1,6182.156937,3250.000000,504
1257,44,2,498,3G,1,6150.000000,3188.523825,504
1257,44,2,469,3G,1,6089.973638,3100.000000,504
1257,44,1,461,3G,1,6028.647698,3150.000000,504
1257,44,2,414,3G,0,6500.000000,3425.871228,545
1257,44,2,331,3G,1,6150.000000,3182.156937,504
1257,44,2,330,3G,1,6150.000000,3182.156937,504
1258,44,2,498,3G,1,6150.000000,3088.523825,504
1258,44,1,469,3G,1,6039.973638,3050.000000,504
1258,44,2,414,3G,0,6425.871228,3400.000000,545
1258,44,2,331,3G,1,6150.000000,3082.156937,504
1258,44,2,330,3G,1,6150.000000,3082.156937,504
1259,44,1,498,3G,1,6100.000000,3038.523825,504
1259,44,2,414,3G,0,6325.871228,3400.000000,545
1259,44,1,331,3G,1,6082.156937,3050.000000,504
1259,44,1,330,3G,1,6082.156937,3050.000000,504
1260,44,2,414,3G,0,6275.871228,3350.000000,545
1261,44,2,414,3G,0,6250.000000,3275.871228,544
1262,44,2,414,3G,0,6225.871228,3200.000000,504
1263,44,2,414,3G,1,6125.871228,3200.000000,504
1264,44,1,414,3G,1,6050.000000,3175.871228,504
1990,44,0,612,3G,0,6650.729068,2750.000000,426
1991,44,2,612,3G,0,6800.729068,2750.000000,427
1991,44,0,381,3G,0,6650.000000,2750.000000,426
1992,44,2,612,3G,0,6900.000000,2800.729068,467
1992,44,2,381,3G,0,6750.000000,2800.000000,466
1993,44,2,612,3G,0,6900.000000,2950.729068,467
1993,44,0,434,3G,0,6700.000000,2700.000000,426
1993,44,2,381,3G,0,6900.000000,2800.000000,467
1994,44,2,612,3G,0,7000.729068,3000.000000,468
1994,44,2,434,3G,0,6700.000000,2850.000000,466
1994,44,2,381,3G,0,6950.000000,2900.000000,467
1994,44,0,134,3G,0,6700.000000,2700.000000,426
1995,44,2,612,3G,0,7150.729068,3000.000000,468
1995,44,0,544,3G,0,6700.000000,2700.000000,426
1995,44,2,434,3G,0,6800.000000,2900.000000,467
1995,44,2,381,3G,0,7050.000000,2950.000000,468
1995,44,0,375,3G,1,6750.000000,2650.000000,426
1995,44,2,134,3G,1,6850.000000,2700.000000,427
1996,44,2,612,3G,0,7200.000000,3100.729068,508
1996,44,2,544,3G,1,6850.000000,2700.000000,427
1996,44,2,434,3G,0,6900.000000,2950.000000,467
1996,44,2,381,3G,0,7050.000000,3100.000000,508
1996,44,2,375,3G,0,6750.000000,2800.000000,466
1996,44,2,134,3G,0,6900.000000,2800.000000,467
1997,44,2,612,3G,0,7250.000000,3200.729068,508
1997,44,2,544,3G,0,6900.000000,2800.000000,467
1997,44,2,434,3G,0,7000.000000,3000.000000,467
1997,44,0,397,3G,0,6700.000000,2700.000000,426
1997,44,2,381,3G,0,7200.000000,3100.000000,508
1997,44,2,375,3G,0,6850.000000,2850.000000,467
1997,44,2,134,3G,0,6900.000000,2950.000000,467
1998,44,2,612,3G,0,7250.000000,3350.729068,548
1998,44,2,544,3G,0,6950.000000,2900.000000,467
1998,44,2,434,3G,0,7150.000000,3000.000000,468
1998,44,2,397,3G,0,6700.000000,2850.000000,466
1998,44,2,381,3G,0,7250.000000,3200.000000,508
1998,44,2,375,3G,0,6850.000000,3000.000000,467
1998,44,2,134,3G,0,7000.000000,3000.000000,467
1999,44,1,612,3G,1,7350.729068,3400.000000,549
1999,44,2,544,3G,0,6950.000000,3050.000000,507
1999,44,2,434,3G,0,7150.000000,3150.000000,508
