t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
1242,46,0,381,3G,1,6050.000000,3050.000000,504
1243,46,2,381,3G,0,6050.000000,2900.000000,464
1244,46,2,381,3G,0,5900.000000,2900.000000,463
1245,46,0,544,3G,0,6150.000000,3000.000000,464
1245,46,2,381,3G,0,5850.000000,2800.000000,463
1246,46,2,544,3G,0,6100.000000,2900.000000,464
1246,46,0,542,3G,0,5900.000000,2900.000000,463
1246,46,0,541,3G,0,5900.000000,2900.000000,463
1246,46,0,518,3G,0,6050.000000,3000.000000,464
1246,46,0,511,3G,1,5950.000000,3000.000000,463
1246,46,0,434,3G,0,5900.000000,2850.000000,463
1246,46,1,381,3G,1,5700.000000,2800.000000,462
1246,46,0,375,3G,0,5950.000000,2950.000000,463
1247,46,2,544,3G,0,5950.000000,2900.000000,463
1247,46,2,542,3G,1,5800.000000,2850.000000,463
1247,46,2,541,3G,1,5800.000000,2850.000000,463
1247,46,1,518,3G,1,5900.000000,3000.000000,463
1247,46,2,511,3G,0,5950.000000,2850.000000,463
1247,46,2,434,3G,0,5800.000000,2800.000000,463
1247,46,1,375,3G,1,5800.000000,2950.000000,463
1247,46,0,346,3G,0,6100.000000,3000.000000,464
1248,46,1,544,3G,1,5800.000000,2900.000000,463
1248,46,2,542,3G,0,5800.000000,2700.000000,423
1248,46,2,541,3G,0,5800.000000,2700.000000,423
1248,46,0,518,3G,1,5850.000000,2900.000000,463
1248,46,2,511,3G,0,5850.000000,2800.000000,463
1248,46,1,434,3G,1,5650.000000,2800.000000,462
1248,46,0,402,3G,0,6150.000000,3000.000000,464
1248,46,0,401,3G,0,6150.000000,3000.000000,464
1248,46,0,375,3G,0,5800.000000,2800.000000,463
1248,46,2,346,3G,0,6000.000000,2950.000000,463
1249,46,2,542,3G,1,5700.000000,2650.000000,422
1249,46,2,541,3G,1,5700.000000,2650.000000,422
1249,46,2,518,3G,0,5800.000000,2800.000000,463
1249,46,1,511,3G,1,5700.000000,2800.000000,462
1249,46,2,402,3G,0,6050.000000,3000.000000,464
1249,46,2,401,3G,0,6050.000000,3000.000000,464
1249,46,0,397,3G,1,5900.000000,2950.000000,463
1249,46,1,375,3G,1,5700.000000,2750.000000,422
1249,46,1,346,3G,1,5850.000000,2950.000000,463
1250,46,1,542,3G,1,5550.000000,2650.000000,422
1250,46,1,541,3G,1,5550.000000,2650.000000,422
1250,46,1,518,3G,1,5650.000000,2800.000000,462
1250,46,0,511,3G,1,5700.000000,2650.000000,422
1250,46,2,402,3G,1,5950.000000,3000.000000,463
1250,46,2,401,3G,1,5950.000000,3000.000000,463
1250,46,2,397,3G,0,5850.000000,2850.000000,463
1250,46,0,375,3G,1,5700.000000,2600.000000,422
1250,46,0,346,3G,0,5850.000000,2800.000000,463
1251,46,0,514,3G,1,6094.577064,3050.000000,504
1251,46,1,511,3G,1,5600.000000,2600.000000,422
1251,46,2,402,3G,0,5950.000000,2900.000000,463
1251,46,2,401,3G,0,5950.000000,2900.000000,463
1251,46,1,397,3G,1,5700.000000,2850.000000,462
1251,46,1,375,3G,1,5600.000000,2550.000000,422
1251,46,1,346,3G,1,5700.000000,2800.000000,462
1252,46,1,514,3G,1,5994.577064,3050.000000,503
1252,46,0,481,3G,0,6100.000000,3000.000000,464
1252,46,0,422,3G,0,6150.000000,3000.000000,464
1252,46,2,402,3G,0,5900.000000,2850.000000,463
1252,46,2,401,3G,0,5900.000000,2850.000000,463
1252,46,0,350,3G,1,6050.000000,3050.000000,504
1253,46,0,514,3G,1,5950.000000,2994.577064,463
1253,46,2,481,3G,1,5950.000000,3000.000000,463
1253,46,2,422,3G,0,6100.000000,2900.000000,464
1253,46,2,402,3G,0,5850.000000,2800.000000,463
1253,46,2,401,3G,0,5850.000000,2800.000000,463
1253,46,2,350,3G,0,6000.000000,2950.000000,463
1254,46,0,567,3G,1,6000.000000,3034.309068,503
1254,46,2,514,3G,0,5944.577064,2900.000000,463
1254,46,2,481,3G,0,5950.000000,2850.000000,463
1254,46,2,422,3G,0,6000.000000,2850.000000,463
1254,46,2,402,3G,0,5800.000000,2750.000000,423
1254,46,2,401,3G,0,5800.000000,2750.000000,423
1254,46,0,372,3G,0,6081.349563,3000.000000,464
1254,46,2,350,3G,0,5950.000000,2850.000000,463
1255,46,2,567,3G,0,6000.000000,2934.309068,463
1255,46,2,514,3G,0,5900.000000,2844.577064,463
1255,46,2,481,3G,0,5900.000000,2750.000000,423
1255,46,2,422,3G,0,5900.000000,2800.000000,463
1255,46,2,402,3G,0,5750.000000,2700.000000,422
1255,46,2,401,3G,0,5750.000000,2700.000000,422
1255,46,2,372,3G,0,6000.000000,2981.349563,463
1255,46,2,350,3G,1,5800.000000,2850.000000,463
1256,46,2,567,3G,0,5934.309068,2900.000000,463
1256,46,0,548,3G,0,6050.000000,2989.409974,464
1256,46,2,514,3G,0,5844.577064,2800.000000,463
1256,46,2,481,3G,0,5800.000000,2700.000000,423
1256,46,1,422,3G,1,5750.000000,2800.000000,462
1256,46,1,402,3G,1,5650.000000,2700.000000,422
1256,46,1,401,3G,1,5650.000000,2700.000000,422
1256,46,2,372,3G,0,5931.349563,2950.000000,463
1256,46,2,350,3G,1,5750.000000,2750.000000,422
1257,46,2,567,3G,0,5900.000000,2834.309068,463
1257,46,2,548,3G,0,5989.409974,2950.000000,463
1257,46,1,514,3G,1,5744.577064,2800.000000,462
1257,46,2,481,3G,1,5700.000000,2650.000000,422
1257,46,0,385,3G,0,6000.000000,2900.000000,463
1257,46,2,372,3G,0,5881.349563,2900.000000,463
1257,46,1,350,3G,1,5650.000000,2700.000000,422
1258,46,2,567,3G,0,5834.309068,2800.000000,463
1258,46,2,548,3G,1,5889.409974,2950.000000,463
1258,46,1,481,3G,1,5550.000000,2650.000000,422
1258,46,0,469,3G,1,6039.973638,3050.000000,504
1258,46,0,422,3G,0,5700.000000,2550.000000,422
1258,46,2,385,3G,0,5950.000000,2800.000000,463
1258,46,2,372,3G,1,5800.000000,2881.349563,463
1259,46,2,567,3G,0,5784.309068,2750.000000,423
1259,46,0,556,3G,1,5889.452474,2950.000000,463
1259,46,2,548,3G,1,5850.000000,2889.409974,463
1259,46,0,498,3G,1,6100.000000,3038.523825,504
1259,46,1,469,3G,1,5950.000000,3039.973638,503
1259,46,0,461,3G,0,6000.000000,2978.647698,463
1259,46,2,422,3G,1,5650.000000,2450.000000,382
1259,46,2,385,3G,0,5850.000000,2750.000000,423
1259,46,2,372,3G,0,5800.000000,2781.349563,463
1259,46,0,331,3G,1,6082.156937,3050.000000,504
1259,46,0,330,3G,1,6082.156937,3050.000000,504
1260,46,1,567,3G,1,5684.309068,2750.000000,422
1260,46,2,556,3G,1,5850.000000,2889.452474,463
1260,46,2,548,3G,0,5850.000000,2789.409974,463
1260,46,2,498,3G,0,6050.000000,2988.523825,464
1260,46,2,461,3G,0,5928.647698,2950.000000,463
1260,46,1,422,3G,1,5500.000000,2450.000000,381
1260,46,2,385,3G,0,5750.000000,2700.000000,422
1260,46,2,372,3G,0,5750.000000,2731.349563,422
1260,46,1,331,3G,1,5982.156937,3050.000000,503
1260,46,1,330,3G,1,5982.156937,3050.000000,503
1261,46,2,556,3G,0,5850.000000,2789.452474,463
1261,46,2,548,3G,0,5789.409974,2750.000000,423
1261,46,0,514,3G,1,5644.577064,2500.000000,382
1261,46,2,498,3G,0,5988.523825,2950.000000,463
1261,46,2,461,3G,0,5878.647698,2900.000000,463
1261,46,1,385,3G,1,5600.000000,2700.000000,422
1261,46,1,372,3G,1,5681.349563,2700.000000,422
1261,46,0,331,3G,1,5950.000000,2982.156937,463
1261,46,0,330,3G,1,5950.000000,2982.156937,463
1262,46,2,556,3G,0,5789.452474,2750.000000,423
1262,46,1,548,3G,1,5689.409974,2750.000000,422
1262,46,1,514,3G,1,5544.577064,2500.000000,382
1262,46,2,498,3G,0,5938.523825,2900.000000,463
1262,46,2,461,3G,0,5828.647698,2850.000000,463
1262,46,2,331,3G,0,5950.000000,2882.156937,463
1262,46,2,330,3G,0,5950.000000,2882.156937,463
1263,46,1,556,3G,1,5689.452474,2750.000000,422
1263,46,2,498,3G,1,5838.523825,2900.000000,463
1263,46,0,469,3G,0,5800.000000,2789.973638,463
1263,46,2,461,3G,1,5778.647698,2800.000000,463
1263,46,2,331,3G,0,5900.000000,2832.156937,463
1263,46,2,330,3G,0,5900.000000,2832.156937,463
1264,46,2,498,3G,1,5800.000000,2838.523825,463
1264,46,2,469,3G,0,5789.973638,2700.000000,423
1264,46,1,461,3G,1,5678.647698,2800.000000,462
1264,46,2,331,3G,0,5832.156937,2800.000000,463
1264,46,2,330,3G,0,5832.156937,2800.000000,463
1265,46,2,498,3G,0,5800.000000,2738.523825,423
1265,46,1,469,3G,1,5689.973638,2700.000000,422
1265,46,1,331,3G,1,5732.156937,2800.000000,462
1265,46,1,330,3G,1,5732.156937,2800.000000,462
1266,46,2,498,3G,0,5750.000000,2688.523825,422
1267,46,2,498,3G,1,5700.000000,2638.523825,422
1267,46,0,414,3G,1,5950.000000,2975.871228,463
1267,46,0,331,3G,1,5700.000000,2632.156937,422
1267,46,0,330,3G,1,5700.000000,2632.156937,422
1268,46,1,498,3G,1,5638.523825,2600.000000,422
1268,46,2,414,3G,0,5950.000000,2875.871228,463
1268,46,1,331,3G,1,5632.156937,2600.000000,422
1268,46,1,330,3G,1,5632.156937,2600.000000,422
1269,46,0,577,3G,0,6387.303993,2050.000000,345
1269,46,2,414,3G,0,5875.871228,2850.000000,463
1270,46,2,577,3G,0,6350.000000,2037.303993,345
1270,46,2,414,3G,1,5775.871228,2850.000000,463
1271,46,1,577,3G,0,6350.000000,1987.303993,305
1271,46,2,414,3G,1,5750.000000,2775.871228,462
1272,46,2,414,3G,0,5750.000000,2675.871228,422
1273,46,0,577,3G,0,6350.000000,2012.696007,345
1273,46,2,414,3G,1,5700.000000,2625.871228,422
1274,46,2,577,3G,0,6337.303993,2050.000000,345
1274,46,1,414,3G,1,5625.871228,2600.000000,422
1275,46,2,577,3G,0,6287.303993,2050.000000,345
1276,46,2,577,3G,0,6237.303993,2050.000000,344
1277,46,2,577,3G,0,6187.303993,2050.000000,344
1278,46,2,577,3G,0,6137.303993,2050.000000,344
1279,46,2,577,3G,0,6087.303993,2050.000000,344
