t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
1225,52,0,577,3G,1,7750.000000,1812.696007,310
1226,52,2,577,3G,1,7737.303993,1850.000000,310
1227,52,2,577,3G,1,7687.303993,1850.000000,310
1228,52,2,577,3G,1,7637.303993,1850.000000,310
1229,52,2,577,3G,1,7700.000000,1862.696007,310
1230,52,2,577,3G,1,7700.000000,1912.696007,310
1231,52,2,577,3G,1,7687.303993,1950.000000,310
1232,52,2,577,3G,1,7637.303993,1950.000000,310
1233,52,2,577,3G,1,7587.303993,1950.000000,310
1234,52,2,577,3G,1,7662.696007,1950.000000,310
1235,52,2,577,3G,1,7687.303993,1950.000000,310
1236,52,2,577,3G,1,7637.303993,1950.000000,310
1237,52,2,577,3G,0,7600.000000,1962.696007,310
1238,52,2,577,3G,0,7587.303993,2000.000000,310
1239,52,2,577,3G,0,7537.303993,2000.000000,310
1240,52,2,577,3G,0,7500.000000,2012.696007,349
1241,52,2,577,3G,0,7500.000000,2037.303993,349
1242,52,2,577,3G,0,7487.303993,2000.000000,309
1243,52,2,577,3G,0,7437.303993,2000.000000,309
1244,52,2,577,3G,0,7387.303993,2000.000000,309
1245,52,2,577,3G,0,7350.000000,2012.696007,349
1246,52,2,577,3G,0,7337.303993,2050.000000,349
1247,52,2,577,3G,0,7287.303993,2050.000000,349
1248,52,2,577,3G,0,7250.000000,2037.303993,348
1249,52,2,577,3G,1,7237.303993,2000.000000,308
1250,52,1,577,3G,1,7200.000000,2012.696007,348
1251,52,0,577,3G,0,7187.303993,2050.000000,348
1252,52,1,577,3G,1,7137.303993,2050.000000,348
