t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
0,21,0,153,3G,0,725.668881,6146.887393,962
0,21,0,272,3G,1,1463.113242,6629.878322,1045
0,21,0,285,3G,0,1153.731385,6449.866222,1004
0,21,0,304,3G,0,1076.578136,6199.727803,964
1,21,2,304,3G,0,1076.578136,6199.727803,964
1,21,2,285,3G,0,1153.731385,6449.866222,1004
1,21,2,272,3G,1,1463.113242,6629.878322,1045
1,21,2,153,3G,0,725.668881,6146.887393,962
2,21,2,304,3G,0,1076.578136,6199.727803,964
2,21,2,285,3G,0,1153.731385,6449.866222,1004
2,21,2,272,3G,1,1463.113242,6629.878322,1045
2,21,2,153,3G,0,725.668881,6146.887393,962
3,21,2,304,3G,0,1076.578136,6199.727803,964
3,21,2,285,3G,0,1153.731385,6449.866222,1004
3,21,2,272,3G,1,1463.113242,6629.878322,1045
3,21,2,153,3G,0,725.668881,6146.887393,962
4,21,2,304,3G,0,1076.578136,6199.727803,964
4,21,2,285,3G,0,1153.731385,6449.866222,1004
4,21,2,272,3G,1,1463.113242,6629.878322,1045
4,21,2,153,3G,0,725.668881,6146.887393,962
5,21,2,304,3G,0,1076.578136,6199.727803,964
5,21,2,285,3G,0,1153.731385,6449.866222,1004
5,21,2,272,3G,1,1463.113242,6629.878322,1045
5,21,2,153,3G,0,725.668881,6146.887393,962
6,21,2,304,3G,0,1076.578136,6199.727803,964
6,21,2,285,3G,0,1153.731385,6449.866222,1004
6,21,2,272,3G,1,1463.113242,6629.878322,1045
6,21,2,153,3G,0,725.668881,6146.887393,962
7,21,2,304,3G,0,1076.578136,6199.727803,964
7,21,2,285,3G,0,1153.731385,6449.866222,1004
7,21,2,272,3G,1,1463.113242,6629.878322,1045
7,21,2,153,3G,0,725.668881,6146.887393,962
8,21,2,304,3G,0,1076.578136,6199.727803,964
8,21,2,285,3G,0,1153.731385,6449.866222,1004
8,21,2,272,3G,1,1463.113242,6629.878322,1045
8,21,2,153,3G,0,725.668881,6146.887393,962
9,21,2,304,3G,0,1076.578136,6199.727803,964
9,21,2,285,3G,0,1153.731385,6449.866222,1004
9,21,2,272,3G,1,1463.113242,6629.878322,1045
9,21,2,153,3G,0,725.668881,6146.887393,962
10,21,2,304,3G,0,1076.578136,6199.727803,964
10,21,2,285,3G,0,1153.731385,6449.866222,1004
10,21,2,272,3G,1,1463.113242,6629.878322,1045
10,21,2,153,3G,0,725.668881,6146.887393,962
11,21,2,304,3G,0,1076.578136,6199.727803,964
11,21,2,285,3G,0,1153.731385,6449.866222,1004
11,21,2,272,3G,1,1463.113242,6629.878322,1045
11,21,2,153,3G,0,725.668881,6146.887393,962
12,21,2,304,3G,0,1076.578136,6199.727803,964
12,21,2,285,3G,0,1153.731385,6449.866222,1004
12,21,2,272,3G,1,1463.113242,6629.878322,1045
12,21,2,153,3G,0,725.668881,6146.887393,962
13,21,2,304,3G,0,1076.578136,6199.727803,964
13,21,2,285,3G,0,1153.731385,6449.866222,1004
13,21,2,272,3G,1,1463.113242,6629.878322,1045
13,21,2,153,3G,0,725.668881,6146.887393,962
14,21,2,304,3G,0,1076.578136,6199.727803,964
14,21,2,285,3G,0,1153.731385,6449.866222,1004
14,21,2,272,3G,1,1463.113242,6629.878322,1045
