t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
0,30,0,618,3G,0,5561.362624,5372.334635,862
1,30,2,618,3G,0,5550.000000,5350.000000,862
2,30,2,618,3G,0,5550.000000,5400.000000,862
3,30,2,618,3G,0,5500.000000,5400.000000,861
4,30,2,618,3G,0,5550.000000,5400.000000,862
5,30,2,618,3G,0,5550.000000,5350.000000,862
6,30,2,618,3G,0,5550.000000,5400.000000,862
7,30,2,618,3G,0,5550.000000,5350.000000,862
8,30,2,618,3G,0,5550.000000,5400.000000,862
9,30,2,618,3G,0,5550.000000,5450.000000,862
10,30,2,618,3G,0,5600.000000,5450.000000,862
11,30,2,618,3G,0,5600.000000,5500.000000,862
12,30,2,618,3G,0,5650.000000,5500.000000,862
13,30,2,618,3G,0,5700.000000,5500.000000,862
14,30,2,618,3G,0,5750.000000,5500.000000,862
15,30,2,618,3G,0,5750.000000,5550.000000,902
16,30,2,618,3G,0,5750.000000,5500.000000,862
17,30,2,618,3G,0,5750.000000,5450.000000,862
18,30,2,618,3G,0,5750.000000,5400.000000,862
19,30,2,618,3G,0,5700.000000,5400.000000,862
20,30,2,618,3G,0,5700.000000,5350.000000,862
21,30,2,618,3G,0,5750.000000,5350.000000,862
22,30,2,618,3G,0,5750.000000,5300.000000,862
23,30,2,618,3G,0,5750.000000,5250.000000,822
24,30,2,618,3G,0,5750.000000,5300.000000,862
25,30,2,618,3G,0,5750.000000,5350.000000,862
26,30,2,618,3G,0,5800.000000,5350.000000,863
27,30,2,618,3G,0,5800.000000,5400.000000,863
28,30,2,618,3G,0,5750.000000,5400.000000,862
29,30,2,618,3G,0,5750.000000,5450.000000,862
30,30,2,618,3G,0,5700.000000,5450.000000,862
31,30,2,618,3G,0,5700.000000,5400.000000,862
32,30,2,618,3G,0,5750.000000,5400.000000,862
33,30,2,618,3G,0,5750.000000,5450.000000,862
34,30,2,618,3G,0,5700.000000,5450.000000,862
35,30,2,618,3G,0,5650.000000,5450.000000,862
36,30,2,618,3G,0,5650.000000,5400.000000,862
37,30,2,618,3G,0,5650.000000,5450.000000,862
38,30,2,618,3G,0,5700.000000,5450.000000,862
39,30,2,618,3G,0,5700.000000,5500.000000,862
40,30,2,618,3G,0,5700.000000,5450.000000,862
41,30,2,618,3G,0,5650.000000,5450.000000,862
42,30,2,618,3G,0,5600.000000,5450.000000,862
43,30,2,618,3G,0,5600.000000,5400.000000,862
44,30,2,618,3G,0,5550.000000,5400.000000,862
45,30,2,618,3G,0,5550.000000,5350.000000,862
46,30,2,618,3G,0,5550.000000,5300.000000,862
47,30,2,618,3G,0,5550.000000,5250.000000,822
48,30,2,618,3G,0,5550.000000,5200.000000,822
49,30,2,618,3G,0,5600.000000,5200.000000,822
50,30,2,618,3G,0,5600.000000,5250.000000,822
51,30,2,618,3G,0,5600.000000,5300.000000,862
52,30,2,618,3G,0,5600.000000,5350.000000,862
53,30,2,618,3G,0,5550.000000,5350.000000,862
54,30,2,618,3G,0,5550.000000,5400.000000,862
55,30,2,618,3G,0,5550.000000,5350.000000,862
56,30,2,618,3G,0,5550.000000,5400.000000,862
57,30,2,618,3G,0,5500.000000,5400.000000,861
58,30,2,618,3G,0,5500.000000,5350.000000,861
59,30,2,618,3G,0,5550.000000,5350.000000,862
60,30,2,618,3G,0,5550.000000,5300.000000,862
61,30,2,618,3G,0,5550.000000,5250.000000,822
62,30,2,618,3G,0,5600.000000,5250.000000,822
63,30,2,618,3G,0,5550.000000,5250.000000,822
64,30,2,618,3G,0,5600.000000,5250.000000,822
65,30,2,618,3G,0,5600.000000,5200.000000,822
66,30,2,618,3G,0,5600.000000,5150.000000,822
