t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
1221,65,0,402,3G,0,7400.000000,4450.000000,709
1221,65,0,401,3G,0,7400.000000,4450.000000,709
1222,65,2,402,3G,0,7350.000000,4400.000000,709
1222,65,2,401,3G,0,7350.000000,4400.000000,709
1223,65,2,402,3G,0,7300.000000,4350.000000,709
1223,65,2,401,3G,0,7300.000000,4350.000000,709
1224,65,0,514,3G,1,6800.000000,5044.577064,827
1224,65,2,402,3G,0,7300.000000,4250.000000,669
1224,65,2,401,3G,0,7300.000000,4250.000000,669
1225,65,0,548,3G,0,7200.000000,4939.409974,788
1225,65,2,514,3G,1,6750.000000,4994.577064,786
1225,65,0,434,3G,0,7000.000000,4900.000000,787
1225,65,2,402,3G,0,7200.000000,4250.000000,668
1225,65,2,401,3G,0,7200.000000,4250.000000,668
1226,65,2,548,3G,0,7200.000000,4839.409974,788
1226,65,0,544,3G,0,7250.000000,4750.000000,748
1226,65,0,518,3G,0,7150.000000,4900.000000,788
1226,65,2,514,3G,0,6750.000000,4894.577064,786
1226,65,0,511,3G,0,6950.000000,5000.000000,787
1226,65,2,434,3G,0,6950.000000,4800.000000,787
1226,65,2,402,3G,0,7150.000000,4200.000000,668
1226,65,2,401,3G,0,7150.000000,4200.000000,668
1226,65,0,375,3G,0,6900.000000,5000.000000,787
1226,65,0,372,3G,0,7431.349563,4450.000000,709
1227,65,2,548,3G,0,7200.000000,4739.409974,748
1227,65,2,544,3G,0,7250.000000,4600.000000,748
1227,65,2,518,3G,0,7100.000000,4800.000000,788
1227,65,2,514,3G,0,6750.000000,4794.577064,786
1227,65,2,511,3G,0,6950.000000,4850.000000,787
1227,65,2,434,3G,0,6950.000000,4650.000000,747
1227,65,2,402,3G,0,7150.000000,4100.000000,668
1227,65,2,401,3G,0,7150.000000,4100.000000,668
1227,65,0,381,3G,0,6550.000000,4800.000000,786
1227,65,2,375,3G,0,6900.000000,4850.000000,787
1227,65,2,372,3G,0,7400.000000,4381.349563,709
1228,65,2,548,3G,0,7189.409974,4650.000000,748
1228,65,2,544,3G,0,7250.000000,4450.000000,708
1228,65,2,518,3G,0,7050.000000,4700.000000,748
1228,65,2,514,3G,0,6700.000000,4744.577064,746
1228,65,2,511,3G,0,6900.000000,4750.000000,747
1228,65,2,434,3G,0,6900.000000,4550.000000,747
1228,65,2,402,3G,0,7050.000000,4100.000000,668
1228,65,2,401,3G,0,7050.000000,4100.000000,668
1228,65,2,381,3G,1,6450.000000,4750.000000,745
1228,65,2,375,3G,0,6850.000000,4750.000000,747
1228,65,2,372,3G,0,7331.349563,4350.000000,709
1229,65,0,556,3G,0,7450.000000,4389.452474,709
1229,65,2,548,3G,0,7150.000000,4589.409974,748
1229,65,2,544,3G,0,7250.000000,4300.000000,708
1229,65,0,542,3G,1,6500.000000,4850.000000,785
1229,65,0,541,3G,1,6500.000000,4850.000000,785
1229,65,2,518,3G,0,7050.000000,4550.000000,748
1229,65,2,514,3G,0,6694.577064,4650.000000,746
1229,65,2,511,3G,0,6850.000000,4650.000000,747
1229,65,2,434,3G,0,6900.000000,4400.000000,707
1229,65,1,402,3G,0,7050.000000,4000.000000,628
1229,65,1,401,3G,0,7050.000000,4000.000000,628
1229,65,1,381,3G,1,6450.000000,4600.000000,745
1229,65,2,375,3G,0,6800.000000,4650.000000,747
1229,65,2,372,3G,0,7281.349563,4300.000000,709
1229,65,0,346,3G,0,7450.000000,4350.000000,709
