t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
0,13,0,592,3G,1,591.649017,3959.137102,602
0,13,0,593,3G,1,591.649017,3959.137102,602
0,13,0,597,3G,1,411.579099,4256.435898,681
0,13,0,612,3G,0,335.855965,3517.510341,561
1,13,2,612,3G,0,335.855965,3517.510341,561
1,13,2,597,3G,1,411.579099,4256.435898,681
1,13,2,593,3G,1,591.649017,3959.137102,602
1,13,2,592,3G,1,591.649017,3959.137102,602
2,13,2,612,3G,0,335.855965,3517.510341,561
2,13,2,597,3G,1,411.579099,4256.435898,681
2,13,2,593,3G,1,591.649017,3959.137102,602
2,13,2,592,3G,1,591.649017,3959.137102,602
3,13,2,612,3G,0,335.855965,3517.510341,561
3,13,2,597,3G,1,411.579099,4256.435898,681
3,13,2,593,3G,1,591.649017,3959.137102,602
3,13,2,592,3G,1,591.649017,3959.137102,602
4,13,2,612,3G,0,335.855965,3517.510341,561
4,13,2,597,3G,1,411.579099,4256.435898,681
4,13,2,593,3G,1,591.649017,3959.137102,602
4,13,2,592,3G,1,591.649017,3959.137102,602
5,13,2,612,3G,0,335.855965,3517.510341,561
5,13,2,597,3G,1,411.579099,4256.435898,681
5,13,2,593,3G,1,591.649017,3959.137102,602
5,13,2,592,3G,1,591.649017,3959.137102,602
6,13,2,612,3G,0,335.855965,3517.510341,561
6,13,2,597,3G,1,411.579099,4256.435898,681
6,13,2,593,3G,1,591.649017,3959.137102,602
6,13,2,592,3G,1,591.649017,3959.137102,602
7,13,2,612,3G,0,335.855965,3517.510341,561
7,13,2,597,3G,1,411.579099,4256.435898,681
7,13,2,593,3G,1,591.649017,3959.137102,602
7,13,2,592,3G,1,591.649017,3959.137102,602
8,13,2,612,3G,0,335.855965,3517.510341,561
8,13,2,597,3G,1,411.579099,4256.435898,681
8,13,2,593,3G,1,591.649017,3959.137102,602
8,13,2,592,3G,1,591.649017,3959.137102,602
9,13,2,612,3G,0,335.855965,3517.510341,561
9,13,2,597,3G,1,411.579099,4256.435898,681
9,13,2,593,3G,1,591.649017,3959.137102,602
9,13,2,592,3G,1,591.649017,3959.137102,602
10,13,2,612,3G,0,335.855965,3517.510341,561
10,13,2,597,3G,1,411.579099,4256.435898,681
10,13,2,593,3G,1,591.649017,3959.137102,602
10,13,2,592,3G,1,591.649017,3959.137102,602
11,13,2,612,3G,0,335.855965,3517.510341,561
11,13,2,597,3G,1,411.579099,4256.435898,681
11,13,2,593,3G,1,591.649017,3959.137102,602
11,13,2,592,3G,1,591.649017,3959.137102,602
12,13,2,612,3G,0,335.855965,3517.510341,561
12,13,2,597,3G,1,411.579099,4256.435898,681
12,13,2,593,3G,1,591.649017,3959.137102,602
12,13,2,592,3G,1,591.649017,3959.137102,602
13,13,2,612,3G,0,335.855965,3517.510341,561
13,13,2,597,3G,1,411.579099,4256.435898,681
13,13,2,593,3G,1,591.649017,3959.137102,602
13,13,2,592,3G,1,591.649017,3959.137102,602
14,13,2,612,3G,0,335.855965,3517.510341,561
14,13,2,597,3G,1,411.579099,4256.435898,681
14,13,2,593,3G,1,591.649017,3959.137102,602
14,13,2,592,3G,1,591.649017,3959.137102,602
15,13,2,612,3G,0,335.855965,3517.510341,561
15,13,2,597,3G,1,411.579099,4256.435898,681
15,13,2,593,3G,1,591.649017,3959.137102,602
15,13,2,592,3G,1,591.649017,3959.137102,602
16,13,2,612,3G,0,335.855965,3517.510341,561
16,13,2,597,3G,1,411.579099,4256.435898,681
16,13,2,593,3G,1,591.649017,3959.137102,602
16,13,2,592,3G,1,591.649017,3959.137102,602
17,13,2,612,3G,0,335.855965,3517.510341,561
17,13,2,597,3G,1,411.579099,4256.435898,681
17,13,2,593,3G,1,591.649017,3959.137102,602
17,13,2,592,3G,1,591.649017,3959.137102,602
18,13,2,612,3G,0,335.855965,3517.510341,561
18,13,2,597,3G,1,411.579099,4256.435898,681
