t,AntennaId,EventCode,PhoneId,NetworkType,TA,x,y,TileId
979,4,0,494,3G,0,9250.000000,6350.000000,1036
979,4,0,493,3G,0,9250.000000,6350.000000,1036
980,4,2,494,3G,0,9300.000000,6350.000000,1037
980,4,2,493,3G,0,9300.000000,6350.000000,1037
981,4,2,494,3G,0,9250.000000,6350.000000,1036
981,4,2,493,3G,0,9250.000000,6350.000000,1036
982,4,2,494,3G,0,9250.000000,6300.000000,1036
982,4,2,493,3G,0,9250.000000,6300.000000,1036
983,4,2,494,3G,0,9250.000000,6300.000000,1036
983,4,2,493,3G,0,9250.000000,6300.000000,1036
984,4,2,494,3G,0,9250.000000,6300.000000,1036
984,4,2,493,3G,0,9250.000000,6300.000000,1036
985,4,2,494,3G,0,9250.000000,6300.000000,1036
985,4,2,493,3G,0,9250.000000,6300.000000,1036
986,4,2,494,3G,0,9250.000000,6300.000000,1036
986,4,2,493,3G,0,9250.000000,6300.000000,1036
987,4,2,494,3G,0,9250.000000,6300.000000,1036
987,4,2,493,3G,0,9250.000000,6300.000000,1036
988,4,2,494,3G,0,9250.000000,6300.000000,1036
988,4,2,493,3G,0,9250.000000,6300.000000,1036
989,4,2,494,3G,0,9250.000000,6300.000000,1036
989,4,2,493,3G,0,9250.000000,6300.000000,1036
990,4,2,494,3G,0,9250.000000,6300.000000,1036
990,4,2,493,3G,0,9250.000000,6300.000000,1036
991,4,2,494,3G,0,9250.000000,6300.000000,1036
991,4,2,493,3G,0,9250.000000,6300.000000,1036
992,4,2,494,3G,0,9250.000000,6300.000000,1036
992,4,2,493,3G,0,9250.000000,6300.000000,1036
993,4,2,494,3G,0,9250.000000,6300.000000,1036
993,4,2,493,3G,0,9250.000000,6300.000000,1036
994,4,2,494,3G,0,9250.000000,6300.000000,1036
994,4,2,493,3G,0,9250.000000,6300.000000,1036
995,4,2,494,3G,0,9250.000000,6300.000000,1036
995,4,2,493,3G,0,9250.000000,6300.000000,1036
996,4,2,494,3G,0,9250.000000,6300.000000,1036
996,4,2,493,3G,0,9250.000000,6300.000000,1036
997,4,2,494,3G,0,9250.000000,6300.000000,1036
997,4,2,493,3G,0,9250.000000,6300.000000,1036
998,4,2,494,3G,0,9250.000000,6300.000000,1036
998,4,2,493,3G,0,9250.000000,6300.000000,1036
999,4,2,494,3G,0,9250.000000,6300.000000,1036
999,4,2,493,3G,0,9250.000000,6300.000000,1036
1000,4,2,494,3G,0,9250.000000,6300.000000,1036
1000,4,2,493,3G,0,9250.000000,6300.000000,1036
1001,4,2,494,3G,0,9250.000000,6300.000000,1036
1001,4,2,493,3G,0,9250.000000,6300.000000,1036
1002,4,2,494,3G,0,9250.000000,6300.000000,1036
1002,4,2,493,3G,0,9250.000000,6300.000000,1036
1003,4,2,494,3G,0,9250.000000,6300.000000,1036
1003,4,2,493,3G,0,9250.000000,6300.000000,1036
